	toybin0000ytilde00	toybin0000ytilde01	toybin0000ytilde02	toybin0000ytilde03	toybin0000ytilde04	toybin0000ytilde05	toybin0000ytilde06	toybin0000ytilde07	toybin0000ytilde08	toybin0000ytilde09	toybin0000ytilde10	toybin0000ytilde11	toybin0001ytilde00	toybin0001ytilde01	toybin0001ytilde02	toybin0001ytilde03	toybin0001ytilde04	toybin0001ytilde05	toybin0001ytilde06	toybin0001ytilde07	toybin0001ytilde08	toybin0001ytilde09	toybin0001ytilde10	toybin0001ytilde11	toybin0002ytilde00	toybin0002ytilde01	toybin0002ytilde02	toybin0002ytilde03	toybin0002ytilde04	toybin0002ytilde05	toybin0002ytilde06	toybin0002ytilde07	toybin0002ytilde08	toybin0002ytilde09	toybin0002ytilde10	toybin0002ytilde11	toybin0003ytilde00	toybin0003ytilde01	toybin0003ytilde02	toybin0003ytilde03	toybin0003ytilde04	toybin0003ytilde05	toybin0003ytilde06	toybin0003ytilde07	toybin0003ytilde08	toybin0003ytilde09	toybin0003ytilde10	toybin0003ytilde11	toybin0004ytilde00	toybin0004ytilde01	toybin0004ytilde02	toybin0004ytilde03	toybin0004ytilde04	toybin0004ytilde05	toybin0004ytilde06	toybin0004ytilde07	toybin0004ytilde08	toybin0004ytilde09	toybin0004ytilde10	toybin0004ytilde11	toybin0005ytilde00	toybin0005ytilde01	toybin0005ytilde02	toybin0005ytilde03	toybin0005ytilde04	toybin0005ytilde05	toybin0005ytilde06	toybin0005ytilde07	toybin0005ytilde08	toybin0005ytilde09	toybin0005ytilde10	toybin0005ytilde11
3083	-0.136869	-0.296452	0.0171971	0.161125	-0.115078	-0.158555	-0.576126	-0.00508715	-0.0949202	0.268594	0.265746	0.494622	-0.636871	-0.55318	0.17479	0.429485	0.638136	0.125573	-0.00149322	-0.655905	0.000289498	-0.106755	0.227666	-0.0449148	0.50738	-0.188859	-0.437167	0.329973	0.292032	0.0444164	-0.142668	-0.598066	0.162269	0.282075	0.486432	-0.330662	-0.342354	-0.433901	-0.123362	-0.25438	0.267747	0.284496	-0.183522	-0.364807	0.0855286	0.750087	0.0159755	0.762863	-0.696413	-0.183908	0.140298	0.246174	1.17847	0.223329	0.249276	-0.390309	-0.244176	0.428619	0.761673	0.69116	-0.490664	-0.605682	-0.252401	0.270493	0.170943	0.37831	-0.304789	-0.763377	-0.34732	0.315753	0.259781	-0.189598
3084	-0.361247	-0.0588698	0.039467	0.103786	0.606103	-0.10998	-0.070277	-0.119335	-0.165806	0.191579	0.0775438	-0.151879	-0.309567	-0.222147	-0.227269	0.149179	0.144298	0.249239	0.360574	-0.489722	-0.4781	0.00601771	0.0948764	-0.179613	-0.474566	-0.501734	-0.021013	0.0376218	0.247752	-0.0544806	-0.199402	-1.14862	-0.467074	-0.0406431	0.414188	-0.0928586	0.368059	-0.381313	0.0399311	0.503232	0.615038	-0.00765278	0.35622	-0.270637	-0.439093	-0.0237308	0.259437	0.291189	-0.396614	-0.0577911	-0.480403	0.350428	0.329519	0.124806	-0.259476	-0.802803	0.381213	0.0645919	-0.108313	-0.194653	-0.805236	-0.922676	-0.44104	0.429178	0.127888	0.231964	-0.285561	-0.557965	-0.0366423	-0.20705	0.659072	0.249743
3085	-0.275227	-0.723994	-0.365592	0.36684	0.716834	-0.0272202	-0.130472	-0.137327	-0.0356584	0.282815	0.597963	0.243381	0.183302	-0.00214412	-0.424226	-0.429961	0.754012	-0.255756	-0.389041	-0.615436	-0.17084	-0.147398	-0.0118969	0.509056	-0.112451	-0.451164	-0.2141	0.444047	0.377135	0.0511492	-0.452462	-0.271434	-0.168631	0.355309	0.418064	0.426208	0.0840299	-0.464232	-0.348323	0.428165	0.307845	0.124139	-0.497645	-0.327506	-0.178466	0.214602	0.200248	0.00817727	0.471097	-0.630021	0.199259	0.0709584	0.324033	0.47073	-0.34973	-0.928234	0.040962	0.248487	0.296179	-0.152746	-0.261428	-0.783461	-0.772411	0.710033	0.429444	0.495554	-0.351677	-0.949968	-0.578526	0.363942	0.5782	0.193219
3086	-0.0864436	0.262409	0.0714117	-0.111351	0.362338	0.290012	0.150312	-0.0946551	-0.0858872	-0.205902	-0.121149	-0.563934	0.15386	-0.620772	-0.241959	0.194613	-0.48797	-0.0630418	-0.0403721	-0.282384	-0.487112	0.17279	0.138557	-0.550224	-0.789976	-1.22299	-0.888593	0.157196	0.533644	0.545862	-0.299696	-0.274952	0.00476573	0.890634	0.516206	0.264699	-0.139523	-0.5902	-0.077678	-0.297306	0.389255	0.753699	0.0185216	0.0583912	-0.114046	0.195469	0.205885	-0.124928	-0.122332	-0.615426	-0.176688	0.241093	0.44266	0.55298	-0.605044	-0.579794	-0.566035	0.349291	0.35921	0.1627	0.332043	-0.808197	-0.251579	-0.248616	0.387892	1.11229	-0.0924109	-0.919291	-0.274496	0.419852	0.608808	0.120554
3087	-0.464024	-0.674716	-0.096348	0.141903	0.19361	0.0802264	-0.43973	-0.0615059	-0.500422	-0.121153	0.725135	0.473756	0.0148192	-0.269874	0.0969296	0.301773	0.247944	0.187705	0.00212253	-0.448298	0.493674	0.15853	0.47307	-0.104165	-0.406419	-0.387341	-0.230849	0.623514	0.89381	-0.170918	-0.478769	-0.666399	-0.0848159	0.146955	0.677165	0.612315	-0.479918	-0.416786	0.081092	0.740053	0.226651	0.481875	-0.272053	-0.243433	-0.219462	0.0537544	-0.17818	0.232332	-0.115298	-0.429907	0.0540578	0.159245	0.134126	0.0261333	-0.230035	-0.0938388	0.00620038	0.099895	-0.288485	0.205671	-0.268343	-0.674347	-0.528284	0.399681	0.92463	0.470197	-0.208699	-0.429162	-0.182087	0.312972	0.392727	0.841386
3088	-0.0965971	-0.169106	-0.358887	-0.490161	-0.146177	0.424695	-0.561267	-0.283367	-0.542214	0.223481	0.496661	-0.0166832	0.158405	-0.281812	0.231695	0.594101	0.495473	0.566224	-0.422106	-0.138268	0.268727	0.611842	0.417164	0.146175	-0.723168	-0.795073	-0.418627	0.477331	0.398042	0.318093	-0.391561	-0.240757	0.310319	0.412052	0.304738	0.229565	-0.39067	-0.114392	-0.403503	0.194815	0.529626	-0.345191	-0.368751	-0.39667	0.0608747	0.210722	0.566012	0.272802	-0.345736	-0.48346	0.336423	0.527094	0.539457	0.248977	-0.217381	0.0238012	-0.37107	-0.0355732	0.5239	0.233533	-0.245983	-0.774577	-0.0380866	0.502317	1.07648	0.645532	-0.707113	-0.719114	-0.489092	0.276266	0.563059	0.0736267
3089	-0.0301824	-0.218439	0.10685	-0.203092	0.0983508	-0.226352	0.191171	-0.0316767	-0.188281	-0.133896	0.159251	0.216827	-0.609689	-0.315569	-0.166661	0.3091	0.37451	-0.111102	-0.260805	-0.636171	-0.413977	-0.0471374	0.623198	0.529834	-0.549348	-0.995258	-0.412136	-0.177619	0.16977	0.195874	-0.570759	-0.379427	-0.555426	0.614154	0.540713	-0.0200849	-0.737147	-0.313361	-0.0806559	0.0884159	0.388141	0.39108	0.011135	-0.285498	-0.700962	0.290725	0.618146	-0.0164249	0.307964	-0.209325	-0.0216925	0.153499	0.551884	0.0280222	-0.489681	-0.336294	-0.228177	0.00384913	0.246373	0.393975	-0.203578	-1.02403	-0.422585	0.785667	0.966007	0.14755	-0.481036	-1.15923	-0.642751	-0.165417	0.790276	-0.135982
3090	-0.166805	-0.010849	-0.278448	0.159408	0.196371	0.199494	-0.59416	-0.739579	-0.0267132	0.320809	-0.026325	0.145133	-0.103251	-0.157442	0.207537	0.0343735	0.23758	0.242001	0.138105	-0.326655	0.331994	0.134257	-0.213726	0.0924518	0.00463234	-0.490015	-0.188928	0.164602	0.464837	0.294033	-0.828259	-0.441053	-0.221116	0.292309	0.382642	0.987809	-0.287715	-0.320086	0.189248	0.172353	0.161707	0.214329	0.0541367	-0.168184	-0.0776423	0.0609607	0.516251	0.0613124	-0.0792634	-0.303439	-0.688067	0.194743	0.657697	-0.275272	-0.391004	-0.438089	-0.0787341	0.219383	0.527543	-0.0239862	-0.604897	-1.01742	-0.648552	0.0894501	0.934337	0.262212	-0.0740394	-0.297742	-0.435794	0.317744	0.761966	0.337912
3091	0.503408	-0.258279	-0.0701422	0.075486	0.719061	0.0763293	0.00484637	-0.573872	-0.054825	0.632944	0.522343	0.172354	-0.577764	-0.162345	-0.142632	0.144408	0.62628	0.239462	0.0211596	-0.0550964	-0.371172	0.384506	0.730577	0.373108	-0.340793	-0.74989	-0.743183	0.753011	0.393598	-0.350844	-0.0974862	-0.478482	-0.105268	-0.099368	0.269877	0.478826	-0.324259	-0.202007	0.0711277	0.0671974	0.171425	0.322628	-0.0466222	-0.35473	-0.0878721	0.449831	0.652859	0.618776	-0.398948	-0.0439864	-0.36206	0.41565	0.477315	-0.0372596	-0.289219	-0.534319	-0.348963	0.0927391	0.0955801	0.429446	-0.295074	-1.15803	-0.730072	0.601011	0.82984	0.303754	-0.501104	-0.501546	-0.0295081	0.47399	0.814407	0.814578
3092	-0.212235	-0.339643	-0.625504	0.0423767	0.783912	0.619414	-0.468262	-0.849241	-0.509699	0.11347	0.413456	-0.0262934	0.0629118	-0.0253666	-0.38938	0.157714	0.431957	0.144577	0.261088	-0.236439	0.590244	-0.10888	0.385951	0.15949	0.366415	0.0926882	-0.0255299	0.0106094	0.197393	0.905506	-0.59301	-0.462217	-0.279617	0.135821	0.468558	0.329513	-0.48897	-0.184301	0.435114	0.466657	0.55248	-0.209792	-0.591986	-0.763707	0.0146373	-0.222812	0.164755	0.552603	-0.603745	-0.79868	-0.423216	0.341007	0.618503	0.036496	-0.0798397	-0.465333	-0.377218	0.754555	-0.247087	0.0827041	-0.631434	-0.352432	-0.176053	0.0813815	0.733689	0.25739	-0.957947	-0.726186	-0.390803	0.566525	0.689533	0.088003
3093	-0.226948	-0.272966	-0.273679	0.359635	-0.000394709	0.151984	-0.504635	-0.527612	-0.555347	-0.126651	0.439205	0.0682882	0.397587	-0.398766	0.0834279	-0.129984	0.603133	0.489602	-0.648836	-0.355679	-0.346885	0.0607611	0.274622	0.203188	0.0631476	-0.328641	-0.274079	0.21232	0.453558	-0.098528	-0.120748	-0.200502	-0.137863	-0.210875	0.32494	0.437643	-0.0961018	-0.501635	-0.383785	0.0332908	0.354888	0.0366349	-0.298658	-0.525161	-0.528543	0.326685	0.850451	0.0753601	-0.566943	-0.692683	-0.0946443	0.528744	0.246157	0.136987	-0.0605973	-0.950018	-0.771507	0.555231	0.93908	0.706386	-0.399632	-0.315918	-0.594855	-0.259085	0.151422	0.519407	-0.529545	0.0310792	0.00732481	0.34936	0.310286	0.387305
3094	0.419979	-0.0491114	-0.725524	0.342388	0.678793	-0.161031	0.234677	-0.710413	0.3746	-0.0256086	0.695114	-0.0321962	-0.230424	-0.290387	-0.114913	0.395361	0.0196281	-0.287231	-0.243045	-0.84714	-0.31206	0.649932	0.521759	0.551698	-0.601908	-0.462393	-0.135049	0.950741	0.320706	0.326449	-0.286236	-0.621056	-0.268619	0.288538	0.53116	0.418353	-0.0541832	-0.702247	-0.308893	0.05884	0.270077	0.399865	-0.30395	-0.236284	-0.52155	-0.301782	0.75579	-0.089738	-0.568849	-0.917088	-0.0887111	-0.0267479	0.728752	0.0111532	-0.303258	-0.557925	-0.582142	0.367643	-0.0848841	0.363333	-0.391014	0.024507	0.183885	0.191795	0.579725	0.202782	-0.142784	-0.506518	-0.210406	0.268445	0.13019	0.329606
3095	-0.132001	-0.179155	-0.0426157	-0.118763	0.58906	-0.52819	-0.191848	-0.282162	0.0891188	-0.224892	0.653225	-0.0181579	-0.184115	-0.178685	-0.689362	0.1775	0.519023	0.144902	-0.456267	-0.075033	-0.0307792	-0.165815	0.138288	-0.311708	-0.54559	-0.720299	-0.564325	0.61264	0.702628	0.962311	-0.499033	-0.164664	-0.627094	0.500183	0.422622	0.575835	-0.24633	-0.355788	0.239893	0.516133	0.496042	-0.066251	-0.114434	0.0409084	-0.182205	-0.0566553	0.565307	-0.0910784	-0.00654841	-0.764096	-0.103517	0.583769	0.668131	0.517296	-0.368443	-1.37944	-0.336654	0.619955	0.58488	0.389866	-0.837993	-0.44414	-0.389264	0.390595	0.654211	0.0949363	-0.118255	-0.0354519	-0.228047	0.156542	0.3672	0.0965491
3096	-0.531954	-0.554477	-0.0105623	0.050134	0.0461786	0.592958	0.0777674	-0.167184	0.0707415	0.327257	0.600107	0.467994	-0.214493	-0.767238	-0.216497	0.323105	0.0120626	0.199738	0.0269236	-0.755061	-0.432684	0.0936014	0.117056	0.335192	-0.60946	-0.988063	-0.775999	0.116427	0.661709	0.752422	-0.545439	-0.644589	-0.671553	0.871317	0.0445828	0.367688	-0.0929825	-0.0286498	-0.369336	0.11027	0.604198	0.490487	0.0426045	-0.707803	0.181451	0.314319	0.373333	0.381927	-0.165489	-0.464942	-0.656676	0.325213	1.08783	0.30602	-0.395581	-0.467516	-0.368036	0.459843	0.673435	0.186611	-0.520628	-0.589233	-0.294349	-0.247746	0.275474	0.628815	-0.154275	-0.446212	0.133345	0.53864	0.527501	0.254679
3097	-0.244989	-0.672124	-0.123878	0.0174631	0.606607	0.266798	-0.378243	-0.565421	-0.46458	0.124856	0.405414	0.120482	-0.165635	-0.112014	0.561204	0.248886	0.19467	0.770479	-0.0045791	-0.594885	-0.149871	0.359628	0.235499	0.0562983	-0.31369	-0.0955856	-0.278678	0.221382	0.680729	-0.0198999	-0.265939	-0.756992	-0.305965	0.284436	0.362359	-0.153208	-0.00661942	0.258874	-0.770753	0.461357	0.466671	0.458463	0.419105	-0.11825	-0.371411	0.0292466	0.50206	0.277388	-0.344589	-0.352816	0.0265779	0.0599071	0.930447	0.168354	-0.427872	-0.732144	0.0284933	0.368628	0.431665	0.315977	0.00326152	-0.506633	-0.252327	0.180482	0.745483	0.332331	0.283224	-0.689251	-0.292208	0.125466	0.60326	0.288857
3098	-0.270743	-0.239812	-0.154344	0.378608	0.21409	0.12759	-0.269496	-0.579717	0.107692	-0.061484	0.0356483	0.475936	0.430467	-0.116173	-0.0187726	-0.23923	-0.0456426	0.615739	-0.210109	-0.325828	0.345195	0.0197777	0.545162	-0.417925	-0.272433	-0.450774	-0.30282	0.00546661	0.88715	0.664661	0.139226	-0.461804	-0.205073	0.691345	0.854462	0.102385	0.184946	-0.230459	-0.131443	0.174567	0.764119	0.832529	0.112407	-0.480313	-0.0984974	0.3479	0.795525	0.19848	-0.127688	-0.790867	0.193332	-0.501961	0.129052	0.692782	0.0171476	-0.671063	-0.124206	0.283121	0.305091	-0.139544	-0.366693	-0.561692	-0.335008	-0.885858	0.259318	0.285749	0.0323942	-0.9218	-0.783104	0.196068	0.201922	0.150875
3099	-0.829284	-0.904329	0.165737	0.764681	0.344046	0.201828	-0.801103	-0.684536	-0.482166	0.150743	0.282965	0.42933	-0.0516706	-0.408548	-0.197949	-0.121762	-0.0437159	0.0487797	-0.621906	-0.634841	-0.770636	0.38868	0.136427	0.321588	-0.182653	-0.356931	-0.292003	0.0615222	0.845287	0.722946	-0.535912	-0.334914	-0.0412463	-0.214074	1.06837	-0.19704	0.754597	-0.36613	0.337518	-0.0261911	-0.0978011	0.329739	-0.142987	-0.338753	0.562405	-0.0982769	0.177767	0.651315	-0.749939	-0.139488	-0.100073	0.699686	0.256874	-0.0928636	-0.441169	-0.611135	0.14941	0.0326766	0.478771	0.00509921	-0.487917	-0.842823	-0.286201	1.32502	0.561093	0.7219	-0.413294	-0.650446	-1.18076	0.643173	1.11582	0.223713
3100	-0.24918	-0.999699	-0.447153	-0.0368723	0.146189	0.432574	-0.0292639	-0.570394	-0.543942	0.116511	0.505486	0.200233	-0.112897	-0.118361	-0.342717	-0.110655	-0.140035	0.173671	0.23498	-0.202946	-0.345231	0.126153	-0.0448721	0.0445145	0.0643884	-0.443813	0.180001	-0.400927	-0.00588395	0.258656	0.0100858	-0.250414	0.106453	0.041048	0.978342	-0.183889	-0.376698	-0.248706	0.171984	0.179729	0.398222	-0.1142	-0.25178	0.113628	-0.125627	-0.064741	-0.376323	0.410449	-0.477774	-0.342815	-0.170817	-0.240498	0.826072	0.323915	-0.584158	-1.10036	-0.109612	0.501714	0.881014	0.610388	-0.464422	-0.901295	-0.460321	0.708528	1.21341	0.580585	-0.420826	-0.558808	-0.493062	-0.160517	0.433551	0.267234
3101	-0.348775	-0.577459	-0.428281	-0.0745521	0.975069	0.626875	0.338004	-0.692385	-0.384915	-0.0814484	0.957908	0.252307	-0.276207	0.0119607	-0.00915968	0.427741	0.291878	0.192152	0.2073	-0.567294	-0.30157	-0.144334	0.38497	-0.375555	0.213166	-0.330484	-0.0677547	-0.114344	0.122869	-0.206028	-0.0835216	-0.225763	-0.604145	0.613453	0.697319	0.504337	-0.291265	0.015307	-0.148515	0.571659	0.617451	0.66928	-0.206233	-0.608126	-0.126671	0.172818	0.340907	-0.207512	-0.457999	-0.512983	-0.186044	0.520072	0.788874	0.819366	0.300907	-0.483444	-0.461878	0.983976	0.653281	0.0559141	-0.596098	-0.819213	-0.902263	-0.21453	0.497248	0.190542	-0.208528	-0.793184	0.374667	0.152184	0.690053	0.554414
3102	-0.58511	-0.658589	-0.414677	-0.040302	0.102064	0.235692	-0.0592004	-0.26044	-0.0880055	0.0761161	0.33927	0.179938	0.469916	-0.51191	-0.290773	0.354546	-0.141773	0.304767	-0.435785	-0.219761	0.0625007	-0.0302901	0.115287	0.0562539	-0.258175	-0.429421	0.0115621	0.0404283	0.782853	0.0718885	-0.23805	-0.486301	0.0238678	-0.629194	0.471562	0.421017	-0.267081	-0.379822	-0.12683	0.426715	0.735136	0.0163537	0.2262	-0.685924	-0.644779	0.351031	0.310129	0.223821	-0.417644	-0.691944	-0.465914	0.132635	0.126189	0.0299934	-0.423168	-0.545255	-0.63545	0.218665	0.843885	0.383218	-0.433842	-0.717794	-0.413219	0.357803	0.729297	0.436769	-0.853768	-0.548913	-0.290251	0.102163	0.662188	0.265876
3103	0.115546	-0.304073	-0.12397	0.184815	0.214404	0.299622	-0.0648316	-0.195157	-0.301228	-0.139113	0.32644	0.065449	-0.0794223	0.0227777	0.444585	0.301776	0.469064	-0.10832	0.222428	0.127973	-0.222157	0.425528	0.0247643	-0.395466	-0.0179729	-0.858695	0.124674	0.583101	1.26419	0.405152	-0.267542	-0.592718	-0.0635452	-0.139324	0.576942	0.391629	-0.413036	-1.12216	-0.250216	-0.712958	0.799231	0.47214	-0.181652	-1.01911	-0.67028	0.537784	0.874099	0.619893	-0.318486	-0.85539	-0.369146	0.281646	0.641429	0.419961	-0.24385	-0.222268	-0.254024	-0.288685	1.02644	0.861232	-0.353859	-0.533202	-0.198972	-0.0391146	0.536585	0.0838026	0.10325	-0.534519	-0.236533	0.886574	0.402462	-0.0389706
3104	0.263407	-0.668514	-0.184808	0.170748	-0.00375257	-0.255293	0.340103	0.341309	-0.183528	-0.322527	0.644845	0.135419	-0.397384	0.318186	-0.385949	-0.136526	0.296855	0.408988	-0.204151	0.2601	0.285961	0.182993	0.372874	0.406168	-0.810797	-0.191146	-0.386471	0.475961	0.8951	0.663556	-0.381851	-0.538414	-0.384728	0.0700091	-0.413719	0.208607	-0.550751	-0.80575	-0.437632	0.736944	0.934269	0.286264	-0.612284	-0.277942	-0.130954	0.186202	0.745194	0.899043	-0.219528	-0.26472	-0.323747	0.34143	1.01008	0.756031	-0.402124	-0.404459	-0.455054	-0.0354489	0.193326	0.0925599	-0.361051	-0.561396	-0.452511	0.0168693	0.660064	-0.13379	-0.00101016	-0.586917	-0.140579	0.440085	0.637594	0.325344
3105	0.395869	-0.345274	-0.257293	0.017084	0.0132894	0.548287	-0.372502	-0.0508242	0.0169275	0.440323	0.454704	-0.0230524	0.328758	-0.250784	-0.0517552	0.332521	0.505199	-0.0811487	0.749386	-0.462401	0.0404887	-0.29375	0.355501	-0.163394	-0.180841	-1.18782	-0.305086	0.571371	0.373635	-0.0194786	-0.85117	-0.473136	-0.0801906	-0.01088	0.495056	0.900079	-0.36352	-0.742613	-0.877746	0.278565	0.572052	0.94053	-0.353935	-0.371545	-0.271038	0.209155	0.306048	0.25507	-0.228025	-0.57273	-0.205077	0.443418	1.4704	-0.38088	0.147612	-0.273305	0.0100671	0.26325	0.448748	0.549302	-0.0795804	-0.58488	-0.0650058	0.235502	0.517403	0.371169	-0.0565097	-0.795117	-0.0188307	0.253188	0.496773	0.907927
3106	-0.0848349	-0.394742	-0.00169883	0.0939901	0.14098	0.502323	0.119127	-0.238107	-0.0625206	-0.0349444	0.0667255	0.503885	0.0525812	0.182024	-0.0978846	0.0601525	0.185303	-0.0187988	-0.00410149	-0.401699	0.212133	0.181009	0.301366	0.598758	-0.762195	-0.540998	-0.326411	0.778584	0.447523	0.178073	-0.370123	-0.673798	-0.472422	0.340566	0.136124	0.491136	0.0205209	-0.320316	-0.581289	0.755944	0.368429	-0.545371	-0.202127	-0.462647	0.103571	0.530644	0.914091	0.225369	-0.198374	-0.337904	-0.238358	0.0760749	0.128791	0.21652	-0.177905	-1.03013	-0.161024	0.578671	0.235959	0.572639	0.0672107	-0.679223	0.0636735	0.0831276	0.647546	0.151737	0.0038923	-0.610589	-0.390059	0.307235	0.264465	0.294545
3107	-0.191626	-0.469258	0.0342599	0.523718	0.188151	0.142346	-0.196992	-0.532382	-0.179752	0.13853	0.558457	-0.0584857	-0.261571	-0.072595	0.104631	0.169837	0.220163	0.0859163	0.0534356	-0.106377	0.0282386	-0.117618	0.147031	0.171642	-0.832066	0.152174	-0.0974684	0.13184	0.770917	0.192522	-0.385396	-0.637618	-0.0369708	0.431444	0.424725	0.355521	-0.122255	-0.448499	-0.426674	0.487614	0.542601	0.168983	0.220531	-0.846132	-0.396184	0.207089	0.839662	0.321461	-0.0263819	-0.537913	0.11591	-0.467677	0.292953	0.375542	-0.254346	-0.358039	-0.0701639	0.374868	0.160378	0.0245504	-0.00568753	-0.254812	-1.09785	0.485927	0.309869	0.44673	-0.209197	-0.380189	-0.787995	0.163534	0.556366	0.615672
3108	-0.0476217	-0.365844	0.209842	0.812937	0.503734	0.52124	0.0526642	-0.706666	0.0629774	0.337889	0.342347	0.0949926	-0.306568	0.148975	0.319949	0.695891	0.096763	0.226094	-0.391765	-0.137879	-0.33018	0.0700209	0.589856	0.551066	-0.0867875	-0.296362	-0.36363	0.42723	0.48745	0.0920174	-0.0752825	-0.793448	-0.0407554	0.177688	0.742702	-0.180775	-0.562617	-0.449579	0.193719	0.377362	0.648341	0.60355	0.466524	-0.867075	-0.491219	0.284784	0.347364	0.0894296	-0.316067	-0.150694	-0.539219	-0.216556	0.433329	0.0319845	-0.469845	0.164797	-0.844224	-0.0930323	0.270743	-0.163327	-0.620948	0.105234	0.167821	0.539809	0.640421	0.0295048	-0.210412	-0.812266	-0.366837	0.15766	0.759603	0.382734
3109	-0.3649	-1.21662	0.052136	-0.0510852	0.701109	0.753805	-0.165333	-1.05338	-0.0377204	-0.283249	0.981993	0.259111	0.0909023	-0.373497	-0.20067	-0.211819	-0.452705	0.141877	-0.205378	-0.251123	-0.145073	-0.0197238	0.585144	-0.218917	-0.0966654	-0.430901	-0.293567	0.158455	0.822553	0.650963	-0.121257	-0.505079	-0.356148	0.723351	0.596224	0.00981389	-0.627725	-0.236361	-0.245209	-0.525336	1.01715	0.447142	-0.084885	-0.564931	-0.113088	0.359094	0.575892	-0.34678	-0.342681	-0.391945	0.078326	-0.558589	0.675583	0.3854	-0.161622	-0.741891	-0.0098224	0.0108448	0.389389	-0.225985	-0.081579	-0.468377	-0.191076	0.062979	0.978105	0.272351	-0.569718	-0.146564	-0.254672	0.714498	0.409149	-0.046959
3110	-0.0643606	-0.151822	-0.418053	-0.454965	0.557807	-0.188302	-0.317351	-0.708863	-0.322042	0.0275658	0.183574	-0.394972	-0.243551	0.177498	-0.0350147	-0.0790078	0.742438	-0.0438951	0.159408	-0.146135	-0.573489	0.424375	0.134676	-0.426663	-0.497734	0.0178998	-0.38408	-0.104824	0.644198	-0.0482813	-0.365675	-0.347187	-0.319025	0.943218	-0.150902	-0.152869	-0.228605	-0.0714093	0.203124	0.350469	0.860656	0.25966	-0.39446	-0.711667	-0.152518	0.311705	-0.211753	0.42223	0.0972796	-0.882338	0.179214	0.181116	0.155552	0.0916954	-0.060475	-0.442786	0.0144631	0.363935	0.488572	0.164991	-0.147665	-0.32975	-0.653191	0.448558	0.68524	0.276716	-0.40819	-0.0470689	-0.544625	-0.00313791	0.573979	0.221382
3111	0.286424	-0.13333	-0.301518	0.490045	0.47362	0.539764	-0.37912	-0.561231	0.169912	-0.208792	0.426487	0.314127	0.132525	-0.122642	0.0130213	0.186445	0.442309	0.169125	0.12592	-0.407229	-0.0308508	0.101323	0.292643	-0.0999445	-0.587833	-0.796674	0.168206	0.782791	-0.21283	0.313747	-0.429293	-0.484702	0.581497	-0.117482	0.11715	0.478815	-0.394177	-0.0950771	0.158727	0.0154847	0.1172	0.00544411	0.0323803	-0.402941	-0.341432	0.630532	0.853169	0.55197	0.253044	-0.899025	-0.243748	0.116083	0.52154	0.390167	0.244391	-0.411306	-0.0695658	0.201761	-0.0412514	0.42257	-0.495061	-0.726877	-0.0672623	0.26941	0.564044	0.32571	-0.348737	-0.370231	0.142926	-0.124701	0.250961	-0.187595
3112	-0.058085	-0.231494	0.0469201	0.413947	-0.216636	0.520602	-0.183788	-0.596007	-0.243904	-0.103656	0.39448	-0.384357	-0.0883446	0.139289	0.330314	0.149343	0.221161	-0.0260671	-0.278043	0.278998	-0.381837	0.423304	0.509971	-0.234478	-0.213853	-0.584061	0.41527	-0.378408	-0.178919	0.316087	-0.326573	-0.483559	-0.454459	-0.3453	0.327485	0.310434	0.240383	-0.371424	-0.523005	0.0549382	0.0375238	0.195104	0.156802	-0.0507542	-0.995916	0.132684	0.594593	0.645367	-0.771466	-0.591853	-0.293278	0.344324	0.966055	-0.285334	-0.288524	-0.718388	-0.487118	-0.0597595	0.889595	0.0801676	-0.629559	-1.118	-0.220323	0.264306	0.461758	0.29369	-0.101373	-0.567979	-0.693112	0.706078	0.506377	0.253318
3113	0.342219	-0.84982	-0.164222	0.273074	0.555356	0.484618	-0.41972	-0.4898	-0.750567	-0.155427	0.603424	0.241832	0.321115	-0.171449	-0.37416	0.00998567	-0.0468385	0.30799	-0.0871744	-0.541172	-0.119519	-0.34229	-0.0681945	-0.605718	-0.133999	-0.200229	-0.0823198	0.0165317	-0.254245	0.198534	-0.299595	-0.461528	0.124496	0.201771	0.363504	0.562356	-0.169743	-0.0983616	0.00125439	0.215294	0.366405	0.320867	0.0888365	-0.465182	0.0937462	-0.100594	0.231651	0.0928575	-0.0678511	-0.998435	-0.548263	0.571529	0.658388	0.647091	-0.0353971	-0.825366	-0.625216	0.139667	0.346227	0.415969	-0.262733	-0.851231	0.201715	0.0582885	0.727998	0.606533	-0.468598	-0.683409	-0.728004	-0.10343	1.17199	0.339394
3114	0.478412	-0.19809	-0.0781388	0.12229	0.0665033	0.0753057	-0.322276	-0.367431	-0.349749	0.449399	0.187681	-0.263783	0.245507	-0.0129003	0.253808	-0.0670252	0.0395758	0.172058	-0.081232	-0.124023	-0.0359356	-0.0744874	-0.0677707	0.0482496	-0.360227	-0.948197	-0.062889	0.0814657	0.627067	0.201035	0.184729	-0.362903	-0.132308	0.47363	0.231136	0.0877931	-0.0905386	-0.583224	0.0795314	0.663951	0.290693	-0.197465	-0.0850697	-0.589341	-0.273961	0.543451	-0.255147	-0.156163	-0.667956	-0.994158	-0.0491719	0.0251383	0.722745	0.11253	0.108758	-0.734094	-0.400835	0.241645	0.77756	-0.198726	-0.265978	-0.114452	0.141442	0.648786	0.126223	0.536591	0.155623	-0.959224	-0.298153	0.181247	0.951879	0.457697
