,toybin0000
10895,0.348697
10896,0.418497
10897,0.417867
10898,0.417867
10899,0.420123
10900,0.367927
10901,0.149041
10902,0.535815
10903,0.497469
10904,0.427774
10905,0.47872
10906,0.287395
10907,0.153102
10908,0.554654
10909,0.321777
10910,0.364713
10911,0.385907
10912,0.385907
10913,0.356383
10914,0.356383
10915,0.538377
10916,0.532451
10917,0.472659
10918,0.382004
10919,0.357804
10920,0.408771
10921,0.419189
10922,0.123085
10923,0.321895
10924,0.327314
10925,0.314138
10926,0.314138
10927,0.512859
10928,0.418564
10929,0.389788
10930,0.353438
10931,0.409752
10932,0.252886
10933,0.252886
10934,0.294495
10935,0.294495
10936,0.334792
10937,0.212735
10938,0.193519
10939,0.195196
10940,0.36741
10941,0.135284
10942,0.281903
10943,0.526149
10944,0.49332
10945,0.493655
10946,0.236303
10947,0.285362
10948,0.490943
10949,0.490943
10950,0.474509
10951,0.370033
10952,0.406833
10953,0.334373
10954,0.402769
10955,0.489981
10956,0.258639
10957,0.335673
10958,0.335673
10959,0.344783
10960,0.349291
10961,0.517972
10962,0.598715
10963,0.643276
10964,0.656593
10965,0.583853
10966,0.61821
10967,0.525048
10968,0.400366
10969,0.427448
10970,0.268732
10971,0.31098
10972,0.295728
10973,0.273939
10974,0.313468
10975,0.313468
10976,0.435193
10977,0.602661
10978,0.591369
10979,0.51879
10980,0.498163
10981,0.465942
10982,0.23032
10983,0.495633
10984,0.231169
10985,0.422418
10986,0.541129
10987,0.323239
10988,0.453326
10989,0.361264
10990,0.384218
10991,0.356984
10992,0.356984
10993,0.370049
10994,0.259285
10995,0.489773
10996,0.378579
10997,0.306735
10998,0.210794
10999,0.543968
11000,0.16578
11001,0.35643
11002,0.227591
11003,0.227591
11004,0.33583
11005,0.33583
11006,0.426432
11007,0.426432
11008,0.464435
11009,0.556718
11010,0.352353
11011,0.39973
11012,0.3958
11013,0.486872
11014,0.25607
11015,0.474988
11016,0.362771
11017,0.410136
11018,0.455978
11019,0.379215
11020,0.379215
11021,0.190139
11022,0.346273
11023,0.416544
11024,0.416544
11025,0.323779
11026,0.303836
11027,0.384828
11028,0.545345
11029,0.586415
11030,0.290052
11031,0.446769
11032,0.483022
11033,0.298856
11034,0.323718
11035,0.426544
11036,0.425674
11037,0.254951
11038,0.292924
11039,0.591392
11040,0.591392
11041,0.655532
11042,0.551842
11043,0.557626
11044,0.614258
11045,0.573516
11046,0.495817
11047,0.57383
11048,0.285374
11049,0.285374
11050,0.285374
11051,0.285374
11052,0.333605
11053,0.338907
11054,0.338907
11055,0.40362
11056,0.394993
11057,0.0925853
11058,0.597387
11059,0.383501
11060,0.395099
11061,0.378272
11062,0.384082
11063,0.364195
11064,0.387035
11065,0.387797
11066,0.357476
11067,0.379403
11068,0.50794
11069,0.481074
11070,0.481074
11071,0.47393
11072,0.509918
11073,0.428618
11074,0.459195
11075,0.450928
11076,0.391018
11077,0.363507
11078,0.401449
11079,0.368493
11080,0.457246
11081,0.49507
11082,0.526733
11083,0.641713
11084,0.414073
11085,0.26479
11086,0.214843
11087,0.341
11088,0.598684
11089,0.522742
11090,0.388589
11091,0.464555
11092,0.493554
11093,0.287332
11094,0.30093
11095,0.304589
11096,0.263997
11097,0.413657
11098,0.413657
11099,0.471964
11100,0.523573
11101,0.357574
11102,0.357574
11103,0.357158
11104,0.328878
11105,0.448466
11106,0.479714
11107,0.3662
11108,0.3662
11109,0.320402
11110,0.458363
11111,0.462189
11112,0.475886
11113,0.475886
11114,0.481023
11115,0.400579
11116,0.397675
11117,0.393191
11118,0.51987
11119,0.602185
11120,0.0895036
11121,0.529932
11122,0.428093
11123,0.428093
11124,0.393254
11125,0.580613
11126,0.511658
11127,0.40055
11128,0.36328
11129,0.392042
11130,0.394887
11131,0.346535
11132,0.354761
11133,0.27896
11134,0.338205
11135,0.391069
11136,0.579454
11137,0.463273
11138,0.326883
11139,0.326883
11140,0.341268
11141,0.295581
11142,0.240424
11143,0.307765
11144,0.186706
11145,0.458575
11146,0.326864
11147,0.288022
11148,0.328247
11149,0.356815
11150,0.385914
11151,0.343934
11152,0.343934
11153,0.426482
11154,0.471305
11155,0.299616
11156,0.335818
11157,0.277797
11158,0.357796
11159,0.469788
11160,0.501851
11161,0.461453
11162,0.427788
11163,0.450598
11164,0.448713
11165,0.448713
11166,0.476574
11167,0.406855
11168,0.415678
11169,0.334219
11170,0.430708
11171,0.540044
11172,0.583455
11173,0.510582
11174,0.335018
11175,0.327706
11176,0.507122
11177,0.507122
11178,0.509156
11179,0.290571
11180,0.260369
11181,0.469568
11182,0.393431
11183,0.449619
11184,0.649291
11185,0.581693
11186,0.382558
11187,0.386614
11188,0.244818
11189,0.48957
11190,0.487284
11191,0.440817
11192,0.390961
11193,0.38233
11194,0.393364
11195,0.370873
11196,0.284785
11197,0.351011
11198,0.351011
11199,0.412782
11200,0.775293
11201,0.48339
11202,0.48339
11203,0.492829
11204,0.459479
11205,0.525949
11206,0.487331
11207,0.530521
11208,0.394482
11209,0.498221
11210,0.429035
11211,0.337531
11212,0.226014
11213,0.226014
11214,0.226014
11215,0.28621
11216,0.329032
11217,0.355652
11218,0.37927
11219,0.533249
11220,0.209332
11221,0.526304
11222,0.464045
11223,0.300213
11224,0.391822
11225,0.305682
11226,0.525059
11227,0.327733
11228,0.394948
11229,0.540753
11230,0.479613
11231,0.511716
11232,0.664778
11233,0.650885
11234,0.793538
11235,0.813631
11236,0.833714
11237,0.831781
11238,0.793373
11239,0.777074
11240,0.77775
11241,0.745973
11242,0.691111
11243,0.443232
11244,0.29993
11245,0.55506
11246,0.423918
11247,0.392517
11248,0.277142
11249,0.470016
11250,0.165456
11251,0.518882
11252,0.384215
11253,0.338858
11254,0.303014
11255,0.18149
11256,0.528351
11257,0.416596
11258,0.325368
11259,0.448838
11260,0.47001
11261,0.355807
11262,0.355807
11263,0.355807
11264,0.328965
11265,0.328965
11266,0.352971
11267,0.393466
11268,0.558257
11269,0.276008
11270,0.19266
11271,0.244465
11272,0.202204
11273,0.521326
11274,0.521326
11275,0.390404
11276,0.466026
11277,0.424402
11278,0.340724
11279,0.4936
11280,0.534354
11281,0.423329
11282,0.347905
11283,0.327247
11284,0.347497
11285,0.393315
11286,0.505539
11287,0.505539
11288,0.52275
11289,0.57072
11290,0.523065
11291,0.422774
11292,0.491656
11293,0.498531
11294,0.533586
11295,0.387787
11296,0.387787
11297,0.443796
11298,0.491573
11299,0.280734
11300,0.596072
11301,0.251625
11302,0.231881
11303,0.165323
11304,0.434237
11305,0.586312
11306,0.415638
11307,0.262092
11308,0.470117
11309,0.307803
11310,0.348297
11311,0.392975
11312,0.38993
11313,0.517106
11314,0.560971
11315,0.478986
11316,0.481544
11317,0.474369
11318,0.268089
11319,0.268089
11320,0.487539
11321,0.416981
11322,0.441148
11323,0.468565
11324,0.368839
11325,0.393753
11326,0.417243
11327,0.447389
11328,0.319882
11329,0.421941
11330,0.348432
11331,0.378318
11332,0.491123
11333,0.539878
11334,0.540233
11335,0.515656
11336,0.497132
11337,0.228868
11338,0.524869
11339,0.546821
11340,0.484985
11341,0.520477
11342,0.474174
11343,0.342757
11344,0.443077
11345,0.319635
11346,0.361568
11347,0.424978
11348,0.320406
11349,0.516822
11350,0.596624
11351,0.529457
11352,0.529457
11353,0.203713
11354,0.181793
11355,0.56232
11356,0.654052
11357,0.342215
11358,0.342215
11359,0.434216
11360,0.445402
11361,0.465606
11362,0.572386
11363,0.520835
11364,0.59509
11365,0.30876
11366,0.313812
11367,0.414076
11368,0.426734
11369,0.476482
11370,0.478808
11371,0.544193
11372,0.466469
11373,0.420574
11374,0.485968
11375,0.457493
11376,0.488025
11377,0.563585
11378,0.501332
11379,0.222079
11380,0.222079
11381,0.355847
11382,0.35764
11383,0.335739
11384,0.255022
11385,0.280456
11386,0.590005
11387,0.512523
11388,0.437249
11389,0.323581
11390,0.422498
11391,0.509452
11392,0.21445
11393,0.50904
11394,0.434187
11395,0.444968
11396,0.574963
11397,0.39186
11398,0.385579
11399,0.389609
11400,0.351235
11401,0.351235
11402,0.264961
11403,0.331125
11404,0.312691
11405,0.437646
11406,0.465993
11407,0.26342
11408,0.316491
11409,0.444113
11410,0.480451
11411,0.51996
11412,0.625575
11413,0.472373
11414,0.472373
11415,0.472373
11416,0.407939
11417,0.53383
11418,0.407319
11419,0.654964
11420,0.530445
11421,0.496369
11422,0.451037
11423,0.397189
11424,0.397189
11425,0.409497
11426,0.356158
11427,0.386627
11428,0.377188
11429,0.398375
11430,0.500534
11431,0.555468
11432,0.302722
11433,0.441671
11434,0.422188
11435,0.359499
11436,0.339355
11437,0.423458
11438,0.525289
11439,0.462904
11440,0.403694
11441,0.403694
11442,0.359405
11443,0.359405
11444,0.324642
11445,0.389734
11446,0.364031
11447,0.571925
11448,0.631283
11449,0.410976
11450,0.399573
11451,0.578372
11452,0.516233
11453,0.450775
11454,0.486582
11455,0.642947
11456,0.702403
11457,0.495458
11458,0.349915
11459,0.306757
11460,0.587578
11461,0.618535
11462,0.479888
11463,0.585329
11464,0.409226
11465,0.471305
11466,0.458707
11467,0.458707
11468,0.31934
11469,0.348508
11470,0.322015
11471,0.380251
11472,0.365116
11473,0.266564
11474,0.464443
11475,0.519166
11476,0.519166
11477,0.307142
11478,0.370062
11479,0.546912
11480,0.534332
11481,0.430048
11482,0.442482
11483,0.423821
11484,0.558276
11485,0.505548
11486,0.424237
11487,0.531053
11488,0.338167
11489,0.346396
11490,0.501374
11491,0.245585
11492,0.489067
11493,0.460303
11494,0.532668
11495,0.479342
11496,0.495728
11497,0.495728
11498,0.394307
11499,0.549549
11500,0.464319
11501,0.423946
11502,0.547538
11503,0.723631
11504,0.363657
11505,0.401321
11506,0.413178
11507,0.403089
11508,0.517812
11509,0.535527
11510,0.37482
11511,0.349729
11512,0.371098
11513,0.392687
11514,0.428561
11515,0.184782
11516,0.449115
11517,0.415175
11518,0.306816
11519,0.306816
11520,0.175214
11521,0.193403
11522,0.554219
11523,0.436514
11524,0.435455
11525,0.48383
11526,0.497549
11527,0.506444
11528,0.456205
11529,0.298
11530,0.429453
11531,0.315524
11532,0.315524
11533,0.279001
11534,0.353944
11535,0.418208
11536,0.389681
11537,0.537871
11538,0.184471
11539,0.184471
11540,0.318869
11541,0.420273
11542,0.449405
11543,0.417862
11544,0.416937
11545,0.328411
11546,0.441053
11547,0.330414
11548,0.432475
11549,0.330344
11550,0.433983
11551,0.455608
11552,0.400753
11553,0.400753
11554,0.518791
11555,0.52361
11556,0.307024
11557,0.55371
11558,0.238253
11559,0.492809
11560,0.38374
11561,0.55761
11562,0.343318
11563,0.442357
11564,0.508601
11565,0.423942
11566,0.535034
11567,0.651275
11568,0.343672
11569,0.380545
11570,0.394262
11571,0.34695
11572,0.382494
11573,0.458658
11574,0.302473
11575,0.471877
11576,0.372705
11577,0.410109
11578,0.562172
11579,0.458518
11580,0.282759
11581,0.158286
11582,0.334441
11583,0.450267
11584,0.443375
11585,0.474864
11586,0.289414
11587,0.294546
11588,0.362139
11589,0.366299
11590,0.468166
11591,0.355389
11592,0.406832
11593,0.403805
11594,0.343702
11595,0.412304
11596,0.590748
11597,0.512134
11598,0.28932
11599,0.468
11600,0.256309
11601,0.305298
11602,0.363072
11603,0.229811
11604,0.252894
11605,0.458556
11606,0.448853
11607,0.448853
11608,0.448853
11609,0.508312
11610,0.433842
11611,0.294885
11612,0.224985
11613,0.492096
11614,0.414334
11615,0.37243
11616,0.356311
11617,0.501035
11618,0.425575
11619,0.425575
11620,0.338027
11621,0.567603
11622,0.450766
11623,0.433371
11624,0.433371
11625,0.573037
11626,0.528368
11627,0.465085
11628,0.55288
11629,0.137329
11630,0.226265
11631,0.317706
11632,0.31981
11633,0.31981
11634,0.445335
11635,0.294303
11636,0.367668
11637,0.367668
11638,0.367668
11639,0.120568
11640,0.213002
11641,0.213002
11642,0.359401
11643,0.523013
11644,0.41726
11645,0.439182
11646,0.482711
11647,0.471239
11648,0.502492
11649,0.567684
11650,0.294404
11651,0.585604
11652,0.399941
11653,0.371878
11654,0.398763
11655,0.492433
11656,0.314103
11657,0.39804
11658,0.533219
11659,0.598156
11660,0.597209
11661,0.606416
11662,0.592361
11663,0.571355
11664,0.467945
11665,0.464803
11666,0.63317
11667,0.574298
11668,0.63697
11669,0.651557
11670,0.574938
11671,0.593538
11672,0.581446
11673,0.485151
11674,0.525818
11675,0.447571
11676,0.5007
11677,0.568476
11678,0.517818
11679,0.417048
11680,0.351622
11681,0.339408
11682,0.527582
11683,0.206421
11684,0.272476
11685,0.471541
11686,0.602625
11687,0.528786
11688,0.505571
11689,0.424487
11690,0.624586
11691,0.323637
11692,0.323637
11693,0.281046
11694,0.345415
11695,0.338662
11696,0.424753
11697,0.503564
11698,0.378385
11699,0.31973
11700,0.65353
11701,0.369959
11702,0.369959
11703,0.369959
11704,0.413112
11705,0.59413
11706,0.544627
11707,0.564122
11708,0.406049
11709,0.466924
11710,0.458442
11711,0.621259
11712,0.644298
11713,0.261318
11714,0.39773
11715,0.393064
11716,0.377782
11717,0.403587
11718,0.336494
11719,0.364675
11720,0.364675
11721,0.284195
11722,0.451075
11723,0.436645
11724,0.422352
11725,0.339013
11726,0.310618
11727,0.183473
11728,0.534586
11729,0.454704
11730,0.485351
11731,0.417586
11732,0.483403
11733,0.472931
11734,0.490579
11735,0.38139
11736,0.38139
11737,0.401165
11738,0.400861
11739,0.5816
11740,0.538913
11741,0.0840371
11742,0.505034
11743,0.324292
11744,0.348721
11745,0.317029
11746,0.367314
11747,0.395161
11748,0.416026
11749,0.361767
11750,0.343988
11751,0.365345
11752,0.388847
11753,0.0343151
11754,0.494338
11755,0.494338
11756,0.495766
11757,0.284914
11758,0.341796
11759,0.650958
11760,0.650958
11761,0.28558
11762,0.234506
11763,0.350353
11764,0.350353
11765,0.183154
11766,0.473482
11767,0.487059
11768,0.51799
11769,0.479551
11770,0.507568
11771,0.446379
11772,0.528947
11773,0.528947
11774,0.545408
11775,0.546136
11776,0.513404
11777,0.485248
11778,0.393412
11779,0.377224
11780,0.384922
11781,0.4898
11782,0.4898
11783,0.603768
11784,0.368644
11785,0.345904
11786,0.438254
11787,0.427073
11788,0.408898
11789,0.328042
11790,0.43839
11791,0.428179
11792,0.359492
11793,0.417183
11794,0.437487
11795,0.457233
11796,0.277429
11797,0.507919
11798,0.497917
11799,0.162481
11800,0.359216
11801,0.241884
11802,0.490939
11803,0.452429
11804,0.508375
11805,0.482668
11806,0.470717
11807,0.470717
11808,0.391809
11809,0.493855
11810,0.266556
11811,0.359947
11812,0.383246
11813,0.384153
11814,0.543527
11815,0.282864
11816,0.521164
11817,0.49125
11818,0.567818
11819,0.510461
11820,0.422198
11821,0.512821
11822,0.379182
11823,0.575829
11824,0.521615
11825,0.138281
11826,0.256191
11827,0.289836
11828,0.474352
11829,0.443211
11830,0.500179
11831,0.259292
11832,0.472136
11833,0.291418
11834,0.444885
11835,0.0939516
11836,0.289414
11837,0.289414
11838,0.479465
11839,0.515827
11840,0.393602
11841,0.605529
11842,0.276458
11843,0.311448
11844,0.270796
11845,0.416239
11846,0.479521
11847,0.449596
11848,0.305437
11849,0.304526
11850,0.471183
11851,0.475039
11852,0.269073
11853,0.170213
11854,0.54218
11855,0.521699
11856,0.516679
11857,0.463662
11858,0.432042
11859,0.4258
11860,0.426703
11861,0.426703
11862,0.426703
11863,0.426703
11864,0.559547
11865,0.550149
11866,0.619554
11867,0.293056
11868,0.371186
11869,0.403016
11870,0.375449
11871,0.637422
11872,0.604557
11873,0.559447
11874,0.548595
11875,0.160357
11876,0.303575
11877,0.375016
11878,0.245764
11879,0.512742
11880,0.377529
11881,0.303784
11882,0.528635
11883,0.519816
11884,0.457612
11885,0.276643
11886,0.354843
11887,0.58675
11888,0.662621
11889,0.410482
11890,0.329305
11891,0.50945
11892,0.451778
11893,0.414781
11894,0.296315
11895,0.447058
11896,0.474266
11897,0.3346
11898,0.425913
11899,0.552587
11900,0.200608
11901,0.272291
11902,0.481512
11903,0.399264
11904,0.507445
11905,0.391589
11906,0.571931
11907,0.527092
11908,0.577844
11909,0.444579
11910,0.395309
11911,0.418755
11912,0.321911
11913,0.440548
11914,0.290919
11915,0.445039
11916,0.342698
11917,0.228991
11918,0.380642
11919,0.380642
11920,0.502314
11921,0.46458
11922,0.443986
11923,0.369591
11924,0.369591
11925,0.277564
11926,0.222183
11927,0.310679
11928,0.310679
11929,0.429818
11930,0.473387
11931,0.462449
11932,0.421164
11933,0.413966
11934,0.544865
11935,0.571029
11936,0.551848
11937,0.339983
11938,0.400591
11939,0.400591
11940,0.514734
11941,0.469675
11942,0.486602
11943,0.580945
11944,0.542223
11945,0.420268
11946,0.410833
11947,0.463241
11948,0.508698
11949,0.454963
11950,0.277734
11951,0.336224
11952,0.336224
11953,0.336224
11954,0.336224
11955,0.404315
11956,0.369708
11957,0.401035
11958,0.341196
11959,0.375803
11960,0.371616
11961,0.373777
11962,0.401301
11963,0.401301
11964,0.401301
11965,0.434
11966,0.303485
11967,0.409209
11968,0.338144
11969,0.402067
11970,0.525385
11971,0.417734
11972,0.403564
11973,0.438132
11974,0.438132
11975,0.47321
11976,0.479969
11977,0.451463
11978,0.446335
11979,0.496277
11980,0.522619
11981,0.453515
11982,0.494637
11983,0.489866
11984,0.461353
11985,0.493985
11986,0.448793
11987,0.314864
11988,0.38003
11989,0.324209
11990,0.439857
11991,0.350938
11992,0.384704
11993,0.38871
11994,0.523853
11995,0.5728
11996,0.449482
11997,0.449482
11998,0.481955
11999,0.369847
12000,0.369847
12001,0.369847
12002,0.383991
12003,0.447617
12004,0.541912
12005,0.328809
12006,0.376744
12007,0.589333
12008,0.575518
12009,0.429048
12010,0.33596
12011,0.33596
12012,0.333512
12013,0.39133
12014,0.382981
12015,0.37947
12016,0.594795
12017,0.527779
12018,0.581634
12019,0.609148
12020,0.663026
12021,0.600822
12022,0.603499
12023,0.38544
12024,0.351408
12025,0.323
12026,0.412623
12027,0.414354
12028,0.487046
12029,0.252428
12030,0.213223
12031,0.537207
12032,0.434063
12033,0.35387
12034,0.307414
12035,0.388368
12036,0.392721
12037,0.454072
12038,0.574206
12039,0.591588
12040,0.748836
12041,0.562633
12042,0.550745
12043,0.554807
12044,0.391833
12045,0.386556
12046,0.514682
12047,0.484247
12048,0.576913
12049,0.545777
12050,0.450608
12051,0.382024
12052,0.610968
12053,0.347715
12054,0.339628
12055,0.413106
12056,0.440591
12057,0.405652
12058,0.405652
12059,0.444275
12060,0.293029
12061,0.166946
12062,0.306756
12063,0.306912
12064,0.23003
12065,0.370757
12066,0.47695
12067,0.435142
12068,0.432345
12069,0.410026
12070,0.460178
12071,0.523124
12072,0.487348
12073,0.25905
12074,0.47341
12075,0.460007
12076,0.359657
12077,0.235774
12078,0.304673
12079,0.366411
12080,0.366915
12081,0.506955
12082,0.571775
12083,0.448978
12084,0.411046
12085,0.196062
12086,0.277213
12087,0.466259
12088,0.372299
12089,0.39684
12090,0.389923
12091,0.421665
12092,0.49555
12093,0.49555
12094,0.418921
12095,0.617345
12096,0.51309
12097,0.538349
12098,0.334041
12099,0.334041
12100,0.353795
12101,0.335472
12102,0.341843
12103,0.479419
12104,0.534887
12105,0.460654
12106,0.613235
12107,0.0635086
12108,0.294501
12109,0.170519
12110,0.00952137
12111,0.449784
12112,0.634948
12113,0.559445
12114,0.389215
12115,0.398838
12116,0.413343
12117,0.443381
12118,0.295626
12119,0.374877
12120,0.276293
12121,0.423213
12122,0.46301
12123,0.320724
12124,0.343024
12125,0.402734
12126,0.259321
12127,0.47574
12128,0.650047
12129,0.623224
12130,0.535972
12131,0.338213
12132,0.40045
12133,0.555789
12134,0.566384
12135,0.507001
12136,0.479827
12137,0.464866
12138,0.464866
12139,0.29989
12140,0.450314
12141,0.439677
12142,0.489942
12143,0.523385
12144,0.546145
12145,0.326159
12146,0.314664
12147,0.319991
12148,0.294896
12149,0.294896
12150,0.23336
12151,0.229876
12152,0.283019
12153,0.66661
12154,0.603587
12155,0.653817
12156,0.369244
12157,0.375055
12158,0.368129
12159,0.303928
12160,0.341411
12161,0.341411
12162,0.398929
12163,0.337841
12164,0.276387
12165,0.49428
12166,0.464144
12167,0.464144
12168,0.441234
12169,0.450072
12170,0.491088
12171,0.491812
12172,0.493647
12173,0.521925
12174,0.429654
12175,0.408114
12176,0.403328
12177,0.366354
12178,0.213072
12179,0.353828
12180,0.433677
12181,0.402622
12182,0.479403
12183,0.443819
12184,0.319203
12185,0.296392
12186,0.296392
12187,0.279261
12188,0.174955
12189,0.0997845
12190,0.314381
12191,0.226804
12192,0.2519
12193,0.2519
12194,0.228857
12195,0.358362
12196,0.418975
12197,0.454323
12198,0.516828
12199,0.324933
12200,0.316672
12201,0.569173
12202,0.525928
12203,0.469997
12204,0.508757
12205,0.490318
12206,0.237176
12207,0.394409
12208,0.41196
12209,0.41196
12210,0.776276
12211,0.645594
12212,0.640407
12213,0.563291
12214,0.41706
12215,0.356198
12216,0.388848
12217,0.374603
12218,0.450509
12219,0.271472
12220,0.199932
12221,0.150236
12222,0.361453
12223,0.377542
12224,0.414577
