,toybin0000,toybin0001,toybin0002,toybin0003,toybin0004,toybin0005,toybin0006,toybin0007,toybin0008,toybin0009
3284,0.475573,0.241003,0.78299,0.873775,0.631351,0.536938,0.294863,0.169678,-0.0520909,0.337279
3285,0.321796,0.105694,0.920941,0.836797,0.340485,0.663006,0.484534,0.616809,-0.0729142,0.384629
3286,0.289344,0.261957,0.0386456,0.881277,0.620601,0.621969,0.430631,0.513666,0.12877,0.335119
3287,0.649624,0.341828,0.0139683,0.134455,0.110794,0.651493,0.501282,0.0917743,-0.173531,0.732558
3288,-0.158003,-0.0914227,0.990974,0.831855,0.673748,0.561554,0.555957,0.684649,0.230252,0.0374137
3289,0.657321,0.373704,0.985381,0.639985,0.230941,0.697596,0.589777,0.365737,0.311357,0.746936
3290,0.00243759,-0.10583,0.904098,0.51171,0.176875,0.739532,0.250601,0.415951,-0.297582,0.458999
3291,0.0691176,-0.192176,0.650363,0.590386,0.865022,0.69572,0.68397,0.395928,0.218447,0.398747
3292,0.443861,0.0615257,0.70771,0.473079,0.891365,0.54967,-0.393342,0.171381,-0.0146154,0.546015
3293,0.418736,0.428463,0.385249,0.588732,0.0971743,0.154456,0.643506,0.688594,0.196414,0.258677
3294,-0.0224561,0.038162,0.757067,0.434881,0.531741,0.859178,0.636538,0.900475,0.296127,0.567183
3295,0.489579,0.259457,0.360093,0.648277,0.19548,0.589424,0.406291,0.716848,0.171702,0.381244
3296,0.144213,0.209486,0.832158,0.503531,0.587689,0.683071,0.517041,0.548532,0.267254,0.185871
3297,0.355657,0.0265191,0.819515,0.594794,0.277678,0.722841,-0.0584314,0.299201,0.0186108,0.623773
3298,0.257522,0.186136,0.252192,0.566305,0.4542,0.824768,0.865284,0.38465,0.23615,0.107153
3299,0.306503,0.0808591,0.809098,0.626596,0.407425,0.81317,-0.000207138,0.481132,-0.0285731,0.66524
3300,0.601213,-0.0704422,0.300764,0.99438,0.62009,0.612682,0.850697,0.466333,0.189817,0.155384
3301,0.752275,0.285985,0.812636,0.930825,0.67523,0.644439,-0.203643,0.10998,0.0700276,0.0380344
3302,0.813424,0.418725,0.794564,0.20746,0.522774,0.617997,-0.0139015,0.806968,-0.107006,0.692326
3303,-0.244856,0.248201,0.196159,0.846641,0.276214,0.61078,0.833993,0.0695594,0.378096,0.17613
3304,0.821256,-0.0188407,0.876155,0.748203,0.841379,0.720005,0.108565,0.699392,0.490921,0.148524
3305,-0.0944741,0.0755075,0.427264,0.7034,0.0637549,0.75036,0.793564,0.479303,-0.223547,0.837535
3306,0.703132,0.174969,0.907907,0.458752,0.576184,0.814206,0.267374,0.63348,0.255804,0.406074
3307,0.0842523,0.044869,0.917877,0.710903,0.119662,0.381687,0.417661,0.259236,-0.105076,0.313795
3308,0.558687,0.261503,0.828804,0.882384,0.308858,0.714037,0.311753,0.606065,0.0373721,0.564263
3309,0.169256,-0.0928475,0.457044,0.45924,0.454083,0.859352,0.507471,0.632452,0.237691,0.189748
3310,0.193889,0.266363,0.467594,0.640339,0.474379,0.649914,0.507471,0.588551,0.358111,0.605911
3311,0.609166,-0.151763,0.811152,0.682661,0.591496,0.866499,0.30285,0.599552,0.0562259,0.303289
3312,-0.0183718,0.571646,0.665124,0.645786,0.0279801,0.947903,0.626435,0.372718,0.20308,0.574765
3313,0.638076,-0.324813,0.709722,0.645786,0.799226,0.924437,0.960101,0.364139,-0.208096,0.437758
3314,0.864132,0.500501,0.699012,0.436768,0.365395,0.937083,0.906703,0.660691,0.409085,0.364385
3315,-0.059597,-0.0803319,0.632125,0.643662,0.438366,0.825574,-0.011897,0.621212,-0.249454,0.590896
3316,0.289427,0.167916,0.49432,0.569062,0.377874,0.92457,0.869512,0.415094,0.192924,0.0403704
3317,0.291344,0.310093,0.8203,0.818287,0.380585,0.944458,0.13631,0.309713,0.210358,0.711145
3318,0.332191,0.0177602,0.3652,0.318622,0.0847079,0.344284,0.62386,0.587349,0.149991,0.631022
3319,0.408624,0.240836,0.742319,0.767155,0.690964,0.651203,0.3008,0.387453,0.052801,0.379935
3320,0.235919,0.298217,0.441661,0.480274,0.0316161,0.750959,0.621914,0.733383,-0.0471343,0.276855
3321,0.339707,-0.059404,0.615586,0.755522,0.249152,0.534572,0.766818,0.342486,0.068433,0.411356
3322,0.00672771,-0.267395,0.611233,0.553278,0.603197,0.765304,0.0487608,0.83735,-0.113304,0.399496
3323,0.72004,0.561806,0.738189,0.727828,0.208989,0.577949,-0.0721979,0.0500442,0.235505,0.373704
3324,0.882987,-0.383842,0.741501,0.889532,0.402262,0.772018,0.741684,0.851137,-0.315065,0.442311
3325,-0.205615,0.548461,0.947506,0.707555,0.49565,0.611624,0.753836,0.226067,0.0364782,0.270736
3326,-0.231666,-0.265065,0.969563,0.641608,0.755512,0.6257,0.0706914,0.681637,0.160519,0.635985
3327,0.532004,0.507473,-0.0512405,0.543653,0.240181,0.5578,0.884433,0.138667,0.175997,0.244276
3328,0.703325,-0.247745,0.959931,0.442328,0.309548,0.998164,0.0576096,0.31728,0.118065,0.358519
3329,0.179029,0.426279,0.568141,0.76122,0.300833,0.998037,0.791777,0.781525,-0.0444341,0.482122
3330,0.416005,0.205525,0.863529,0.272812,0.692522,0.976347,0.837642,0.823126,0.12153,0.354151
3331,0.285146,-0.293776,0.817857,0.759153,0.564438,0.9387,0.955358,0.694586,0.0220419,0.564997
3332,0.294964,0.646457,0.861655,0.451588,0.470863,0.571747,0.397531,0.421685,0.151944,0.190459
3333,0.520138,0.490388,0.383779,0.653774,0.221382,0.577251,0.619885,0.0545418,0.316022,0.44044
3334,0.404335,-0.277723,0.703691,0.587975,0.441795,0.618872,0.276778,0.464035,-0.433369,0.0102427
3335,0.551063,0.107277,-0.0720214,0.634856,0.238289,0.712018,0.681883,0.26186,0.531876,0.769767
3336,0.570876,0.131237,0.152555,0.805502,0.557324,0.741874,0.461313,0.440864,0.286474,-0.069575
3337,0.0726201,0.0178767,-0.0133514,0.925189,0.258893,0.675402,0.390993,0.408804,0.33882,0.676001
3338,0.511949,0.210818,0.988426,0.815478,0.288998,0.445389,0.428281,0.333491,-0.192003,0.585929
3339,0.106325,0.0124213,0.996219,0.825387,0.590737,0.649976,0.362196,0.324538,0.145046,0.361208
3340,0.425103,0.237452,0.997666,0.381131,0.19149,0.646556,0.746878,0.814198,0.00628688,0.684101
3341,0.500707,0.302668,0.998038,0.624365,0.588775,0.704605,0.47452,0.301006,-0.126138,0.24697
3342,0.167618,-0.15372,0.861982,0.532028,0.182892,0.486671,0.574848,0.392965,0.277501,0.656676
3343,0.412838,0.278347,0.669778,0.931988,0.709276,0.804331,0.686809,0.37097,-0.00688705,0.821027
3344,0.316921,0.038515,0.571289,0.436514,0.108483,0.770312,0.208831,0.606669,-0.0479343,-0.0160431
3345,0.466411,0.445767,0.295111,0.675696,0.806031,0.29425,0.701274,0.581834,0.195841,0.89356
3346,0.454725,-0.00382104,0.73401,0.857839,0.0259204,0.956618,0.187159,0.376344,-0.00424693,0.616189
3347,0.106921,0.222232,0.619924,0.851417,0.681629,0.66538,0.410394,0.746753,0.194431,0.407223
3348,0.337616,0.108697,0.524263,0.137841,0.446644,0.952385,0.813469,0.266439,0.110123,0.302935
3349,0.00278326,0.688038,0.682732,0.745205,0.554165,0.90922,0.0862113,0.240747,0.0297268,0.289129
3350,0.454727,0.859532,0.414381,0.922849,0.19613,0.655259,0.338384,0.667263,0.135113,0.510632
3351,0.155818,-0.356795,0.845898,0.286396,0.668381,0.481056,0.456857,0.531041,-0.0168563,0.33311
3352,0.824649,0.580392,0.515226,0.687595,0.728953,0.738454,0.873426,0.254636,0.211784,0.591652
3353,0.104873,0.00518248,0.762184,0.75109,0.710662,0.984716,-0.0468409,0.739797,0.247271,0.810256
3354,0.483423,0.292514,0.289562,0.537133,0.146334,0.996783,0.596039,0.475206,0.0918376,-0.106372
3355,0.226393,0.242807,0.54416,0.652783,0.73918,0.206632,0.71928,0.50209,0.0071881,0.770391
3356,0.483397,0.00156375,0.798669,0.685536,0.899871,0.943055,0.214208,0.483687,-0.117753,0.0322902
3357,0.230228,0.246581,0.87843,0.677097,0.565417,0.739152,0.677031,0.548308,0.273685,0.718835
3358,0.444861,-0.217688,0.630592,0.641832,0.27073,0.90638,0.281215,0.529069,-0.16411,0.109874
3359,-0.17257,0.11679,0.629432,0.418117,0.627442,0.503643,0.576236,0.186702,0.264746,0.691229
3360,-0.0721195,0.10624,0.516803,0.792291,0.472491,0.47944,0.545977,0.697401,0.156989,0.905105
3361,0.588511,0.184446,0.631685,0.77884,0.550637,0.796469,0.35853,0.622293,-0.173256,-0.0784533
3362,0.325729,0.441254,0.641684,0.947414,0.610867,0.424703,0.920737,0.167123,0.25927,0.683385
3363,0.431609,-0.133199,0.53902,0.302192,0.514513,0.825807,-0.0813375,0.191136,0.150693,0.182151
3364,0.218915,-0.0577745,0.371164,0.791103,0.0631306,0.614313,0.455436,0.30035,-0.164624,0.304731
3365,0.566815,0.441862,0.572906,0.30071,0.646032,0.775668,0.442406,0.538072,0.102748,0.377351
3366,-0.363754,-0.212759,0.814504,0.649733,0.54542,0.610131,0.438957,0.3367,0.0126289,0.402888
3367,0.908488,0.510941,0.0317637,0.321799,0.310138,0.715185,0.446772,0.409055,0.188325,0.332454
3368,-0.165643,-0.135363,-0.139837,0.652362,0.427463,0.51688,0.426525,0.43731,0.329434,0.449977
3369,0.698612,0.428035,0.977852,0.403673,0.753057,0.89402,0.302618,0.414938,0.218138,-0.115674
3370,-0.0505868,0.157878,0.670449,0.692237,0.378885,0.505776,0.90678,0.192402,-0.0994689,0.867382
3371,0.533579,0.368737,0.472068,0.422193,0.398404,0.793722,0.654125,0.273493,0.19625,0.479873
3372,0.452672,-0.0359645,0.554667,0.698758,0.335776,0.51753,0.173999,0.749351,0.343064,0.22599
3373,0.323219,0.309782,0.878684,0.67382,0.400063,0.718261,0.842129,-0.142234,-0.195554,0.555628
3374,0.246271,-0.095521,0.0740719,0.520793,0.193867,0.526093,0.887276,0.904887,0.463482,0.29719
3375,0.40302,0.376441,0.410709,0.568553,0.298987,0.534616,-0.105964,0.531837,0.427998,0.643704
3376,0.278464,-0.195468,0.868361,0.728603,0.381622,0.939934,0.290348,0.743841,-0.262407,0.156099
3377,0.51961,-0.112211,0.69079,0.391995,0.589352,0.991156,0.619663,0.0639951,-0.0516958,0.675067
3378,0.825608,-0.0819498,0.368326,0.353029,0.325673,0.999599,0.0844362,0.369702,-0.0633393,0.610244
3379,-0.0868068,0.0728891,0.703837,0.722451,0.492878,0.999776,0.22121,0.460339,0.238534,0.343393
3380,0.268964,0.26028,0.643366,0.589431,0.70906,0.999873,0.78631,0.53952,-0.331567,0.354646
3381,-0.182535,0.493956,0.481093,0.751234,0.19379,0.976685,0.453855,0.72508,0.391861,0.580696
3382,0.666811,-0.00196847,0.488417,0.882023,0.517242,0.893116,0.646319,0.761212,0.492479,0.604069
3383,0.313292,0.236623,0.687033,0.687825,0.468469,0.568285,0.464634,0.59838,0.169495,0.868831
3384,0.372931,0.187586,0.387558,0.455785,0.260718,0.582764,0.399529,0.589816,-0.3085,-0.147889
3385,0.150345,0.206256,0.3733,0.680504,0.675605,0.65406,0.786923,0.363591,-0.260017,0.881876
3386,0.500951,0.404896,0.938163,0.823359,0.525893,0.451693,0.873433,0.545159,0.22577,0.881876
3387,0.219843,-0.255993,0.507143,0.432502,0.505167,0.740415,0.391015,0.616534,-0.305749,0.187606
3388,0.510178,0.504523,0.647183,0.528751,0.518851,0.500008,0.499126,0.347099,0.0732411,0.610347
3389,0.49511,0.1843,0.261238,0.644677,0.649697,0.90508,0.408502,0.154023,0.0857797,0.475581
3390,0.52053,0.0238017,0.776117,0.166501,0.525638,0.66289,0.824149,0.668197,-0.0470213,0.324761
3391,0.459974,-0.108999,0.424566,0.890584,0.24326,0.714511,0.20265,0.680613,0.0200289,0.758129
3392,0.324837,0.562629,0.258836,0.244953,0.500537,0.971776,0.842131,0.186967,0.0858835,0.0504068
3393,0.403184,-0.315774,0.826962,0.819598,0.23732,0.331926,0.459943,0.684568,-0.0304473,0.713719
3394,0.513186,-0.234881,0.990753,0.417177,0.326279,0.860349,0.310033,0.243286,-0.0183074,0.356946
3395,0.145699,0.405929,0.984743,0.872349,0.413913,0.30345,0.556463,0.418358,0.264596,0.548106
3396,0.461516,-0.0759856,0.756018,0.908293,0.693394,0.864835,0.345908,0.410868,0.145522,0.224411
3397,0.200603,0.11444,0.532955,0.849646,0.238109,0.28268,0.778341,0.0457106,-0.123462,0.540689
3398,0.390875,0.195281,0.746162,0.369754,0.599682,0.844598,0.095246,0.0148125,0.115667,0.430287
3399,0.184614,0.123111,0.54746,0.766868,0.272859,0.716421,0.797731,0.450338,0.0375345,0.332702
3400,0.394897,0.464839,0.680143,0.421146,0.528449,0.678854,0.196929,0.231873,0.129551,0.440691
3401,0.185437,-0.200003,0.759791,0.867306,0.344946,0.679694,0.318588,0.848081,-0.0478417,0.632284
3402,0.46279,0.345239,0.440428,0.855901,0.535677,0.599149,0.600931,0.19836,0.249698,0.594162
3403,0.330356,0.00530095,0.555772,0.478799,0.570451,0.690752,0.82612,0.621093,0.0328542,0.526387
3404,0.128274,0.225677,0.599795,0.524086,0.345837,0.325445,0.268811,0.497333,-0.0420122,0.775198
3405,0.427432,0.084631,0.735518,0.582744,0.313458,0.936293,0.730616,0.557328,-0.337207,0.682628
3406,0.559979,0.0950454,0.456634,0.667032,0.481933,0.780136,0.181012,0.656513,-0.33908,0.0370784
3407,0.222333,-0.0215028,0.376524,0.600754,0.181317,0.467007,0.626385,0.258642,0.0677194,0.737138
3408,0.674625,0.0663509,0.741523,0.475993,0.532534,0.823751,0.574893,0.643188,-0.269198,0.0148723
3409,0.0324473,0.166107,0.956488,0.662539,0.515902,0.867098,0.547595,0.404731,0.259293,0.89277
3410,0.525369,0.0208636,0.168267,0.369015,0.35901,0.572178,0.373704,0.35878,0.0993677,0.302224
3411,0.408324,0.192429,0.719111,0.193701,0.476222,0.72611,0.141369,0.35878,0.360727,0.54896
3412,0.126259,0.508393,0.454579,0.438685,0.460125,0.577747,0.295525,0.433207,0.162872,-0.115349
3413,0.267106,-0.305859,0.678255,0.570957,0.217676,0.691991,0.596803,0.299416,0.0121015,0.874057
3414,0.41159,0.540163,0.413919,0.825828,0.537028,0.954172,0.245339,0.193746,-0.0341013,0.800969
3415,0.353795,-0.334681,0.722428,0.339187,0.178913,0.994275,0.786508,0.763929,-0.14341,0.306675
3416,0.444965,0.235587,0.517854,0.641404,0.599822,0.979912,0.743731,0.848983,0.589835,0.536207
3417,0.199847,-0.157945,0.600379,0.3509,0.246878,0.384609,0.536877,0.613034,-0.333023,0.441139
3418,0.433081,0.299895,0.716292,0.555824,0.220401,0.852507,0.476086,0.794106,0.226362,0.168323
3419,0.437365,-0.211356,0.740379,0.530659,0.425303,0.392523,0.553679,0.858909,0.0885025,0.57107
3420,0.195149,0.388596,0.556611,0.482473,0.709454,0.820633,0.359988,0.993131,-0.0650434,0.235415
3421,0.355909,0.376442,0.384682,0.703875,-0.00267589,0.737159,0.498961,0.996019,-0.352203,0.417142
3422,0.427283,0.346136,0.822907,0.325339,0.777166,0.764071,0.3014,-0.429063,-0.364733,0.60148
3423,0.340518,-0.137003,0.831672,0.6009,0.231665,0.497048,0.410855,0.980899,-0.248161,0.196001
3424,0.270821,0.276374,0.793333,0.596512,0.436252,0.495301,0.564679,0.798448,-0.20211,0.633007
3425,0.465034,0.220761,0.250049,0.832068,0.349262,0.767443,0.27879,0.373298,0.337846,-0.0341221
3426,0.575185,0.110999,0.768149,0.563456,0.318731,0.49198,0.533984,0.292692,0.122496,0.108608
3427,-0.0252145,0.291568,0.790947,0.56391,0.128276,0.793256,0.168562,-0.0362617,0.0752966,0.705815
3428,-0.148116,0.254273,0.874844,0.518839,0.482597,0.435478,0.7075,0.760768,0.0298191,0.0875923
3429,0.733905,-0.103108,0.815169,0.598553,0.289088,0.782697,0.368009,0.0459383,0.443373,0.546096
3430,0.0769698,0.205555,0.653106,0.571285,0.344073,0.80582,0.566578,0.7545,-0.324165,0.384986
3431,0.549927,0.0501936,0.831587,0.906385,0.387731,0.988394,0.593105,0.965565,-0.191971,0.517312
3432,0.281923,0.227703,0.901935,0.887894,0.621073,0.843387,0.446186,0.881342,0.175445,0.155713
3433,0.485712,-0.0144058,0.778241,0.706337,0.196543,0.493832,0.452699,0.875424,0.277904,0.563127
3434,0.145874,0.291221,0.300355,0.507868,0.539755,0.73952,0.357538,0.954248,-0.0275365,0.409015
3435,0.587813,0.131643,0.693214,0.619874,0.23134,0.69583,0.549062,0.892568,0.0769966,0.41009
3436,0.025567,0.461642,0.497118,0.367147,0.491097,0.472085,0.78095,0.801335,0.0264112,0.41756
3437,0.607323,0.350883,0.835617,0.752212,0.308221,0.778563,0.229514,0.294353,0.143464,0.501701
3438,0.447145,-0.140896,0.175007,0.380997,0.447557,0.475958,0.592958,0.417525,-0.0393225,0.247584
3439,0.119329,0.402822,0.902982,0.78927,0.350014,0.589387,0.708225,0.410993,0.168495,0.223044
3440,0.635021,-0.199673,0.740215,0.312327,0.44719,0.660721,0.558768,0.414864,-0.0367276,0.510558
3441,0.234233,0.497828,0.396808,0.772188,0.512191,0.584653,0.478479,0.259722,0.0967852,0.248883
3442,0.275819,-0.273767,0.816405,0.238481,0.278527,0.716789,0.212276,0.693926,0.159617,0.516663
3443,0.228092,0.106919,0.630006,0.897197,0.261603,0.653915,0.239859,0.386377,0.176857,0.316821
3444,0.707249,-0.0942727,0.347598,0.727771,0.587404,0.602851,0.618416,0.433095,0.232248,0.476385
3445,0.133567,0.299282,0.963336,0.257548,0.422493,0.613321,0.581663,0.623409,0.010721,0.702576
3446,0.533105,-0.100567,0.92723,0.752268,0.262744,0.396841,0.331172,0.709204,0.183397,0.0317848
3447,0.00908255,-0.0104053,0.191295,0.342165,0.458833,0.922716,0.816133,0.903647,-0.180997,0.650031
3448,0.201108,0.429005,0.853339,0.729774,0.501375,0.24087,0.462614,0.944948,-0.186645,0.522561
3449,0.27948,-0.142522,0.366788,0.795543,0.501286,0.991159,0.0766608,0.930044,0.210639,0.65235
3450,0.212838,0.12691,0.245907,0.215196,0.349887,0.99491,0.782921,0.967872,0.556686,0.242418
3451,0.239145,0.203971,0.848713,0.803613,0.536832,0.815304,0.727029,0.514053,-0.410196,0.630502
3452,0.398823,0.143588,0.651396,0.309202,0.393701,0.364657,0.759959,0.574504,0.447369,0.16714
3453,0.713073,0.267341,0.61062,0.715233,0.692471,0.792529,0.0509917,0.102269,0.229717,0.56984
3454,0.767971,-0.00226345,0.482966,0.872795,0.36334,0.283548,0.714166,0.721296,-0.117498,0.190579
3455,-0.181907,0.494831,0.664735,0.431559,0.392295,0.773892,0.303011,0.840956,0.128922,0.608199
3456,0.633623,-0.235228,0.612846,0.619431,0.410627,0.434902,0.639345,0.928537,0.0580983,0.572018
3457,0.268213,0.144275,0.870102,0.443139,0.430555,0.583022,0.174122,-0.171318,0.28875,0.626259
3458,-0.318936,0.246552,0.909546,0.619871,0.556233,0.643095,0.335572,0.564546,0.107233,0.207537
3459,0.893947,-0.0525003,0.937005,0.459449,0.572592,0.623922,0.648795,0.0607138,-0.151887,0.698683
3460,0.231359,0.158302,0.660926,0.526827,0.262192,0.616577,0.643514,0.364719,0.421907,0.782174
3461,-0.0906546,0.0673768,0.720089,0.570062,0.135156,0.371719,0.553556,0.456323,-0.166514,-0.135276
3462,0.679232,-0.17441,0.648732,0.566325,0.655365,0.962795,0.52463,0.414153,0.15394,0.804988
3463,0.702276,0.296723,0.490793,0.464547,0.466958,0.901219,0.275359,0.604001,0.0560235,0.0768704
3464,0.203406,-0.201933,0.518892,0.605275,0.538192,0.920042,0.344631,0.620593,0.145173,0.54351
3465,0.416978,0.401695,0.530955,0.595426,0.00143493,0.267907,0.436391,0.601008,0.00783235,0.251503
3466,0.603017,0.154905,0.692408,0.514564,0.400378,0.942709,0.456317,0.303859,-0.1337,0.520798
3467,0.414437,0.162926,0.598665,0.358202,0.555418,0.335199,0.74158,0.467226,0.106657,0.438634
3468,0.491203,0.0438025,0.7176,0.534187,0.232896,0.860115,0.455828,0.504024,0.192756,0.364534
3469,0.29978,0.630934,0.422171,0.537662,0.513116,0.74851,0.686624,0.373161,-0.184755,0.62478
3470,0.231073,0.573403,0.869492,0.736637,0.642726,0.864421,0.612037,0.533624,0.468561,0.173164
3471,0.360865,-0.335458,0.575072,0.315095,0.491661,0.659329,0.412157,0.58685,0.273887,0.516948
3472,0.192175,0.367143,0.575246,0.726938,0.920973,0.523671,0.410978,0.0399706,-0.25672,0.355766
3473,0.400513,-0.345096,0.546648,0.956253,0.897709,0.479514,0.503228,0.705026,0.338219,0.565719
3474,0.622609,0.14737,0.607053,0.762486,0.186859,0.941294,0.376604,0.0629741,-0.345046,0.35879
3475,0.181877,0.0762185,0.49155,0.459141,0.296331,0.72155,0.477407,0.776575,0.342344,0.711223
3476,0.491058,0.145048,0.619335,0.641856,0.534445,0.506589,0.396683,0.412841,-0.247417,0.378185
3477,0.19734,-0.00968201,0.572311,0.747624,0.342846,0.91831,0.0938214,0.41134,0.29395,0.894253
3478,0.597084,0.143378,0.620143,0.962261,0.450844,0.905764,0.348242,0.517865,0.510783,0.510816
3479,0.0174428,0.0710139,0.292443,0.790784,0.324182,0.407904,0.580362,0.449683,-0.14943,0.337881
3480,0.504085,0.461891,0.635954,0.629703,0.709654,0.78963,0.849159,0.10342,-0.0546801,0.575238
3481,0.141434,-0.184973,0.553831,0.402921,0.0116834,0.506515,0.487407,0.626755,0.157525,0.83756
3482,0.605205,0.103445,0.621954,0.800723,0.415196,0.69588,0.55603,0.595652,0.347876,-0.0407576
3483,0.697341,0.291647,0.517215,0.494061,0.270285,0.899022,0.265902,0.40013,0.268134,0.29813
3484,0.620034,0.415346,0.646055,0.605037,0.44307,0.864702,0.592709,0.0939292,-0.308788,0.379904
3485,0.237669,-0.159282,0.910571,0.483201,0.16412,0.862243,0.539487,0.368204,-0.177796,0.464174
3486,0.344192,0.412553,0.959176,0.614361,0.721916,0.339327,0.360941,0.379795,0.200837,0.631612
3487,0.149428,0.178675,0.892978,0.324978,0.103216,0.867571,0.559659,0.767243,-0.447477,0.157728
3488,0.491442,0.123922,0.5083,0.843256,0.251241,0.708313,0.265975,0.878149,-0.524249,0.672125
3489,0.301365,0.178693,0.772146,0.299849,0.260836,0.627996,0.502264,0.522686,0.657905,0.0974667
3490,0.400389,-0.312425,0.500744,0.850929,0.286092,0.962529,0.467423,0.539184,0.338785,0.695382
3491,0.292522,0.0627433,0.325705,0.160508,0.116086,0.611179,0.435295,0.674032,-0.059769,0.522941
3492,0.316014,0.163459,0.67443,0.628573,0.617232,0.67707,0.433701,0.34066,0.0196468,0.473184
3493,0.291717,-0.0979177,0.416745,0.496544,0.125992,0.759143,0.303334,0.475663,-0.144463,0.430135
3494,0.278306,0.307138,0.73661,0.58641,0.689411,0.847087,0.784822,0.383563,0.227508,0.442892
3495,-0.136574,0.0253361,0.898936,0.525633,0.852925,0.853069,0.827014,0.310818,0.305676,0.378808
3496,0.73751,-0.100561,0.391074,0.870425,0.862156,0.486548,0.0733951,0.65265,0.0978031,0.50554
3497,-0.182984,0.0192483,0.726656,0.17306,0.342693,0.80631,0.669148,0.64331,0.308241,0.356671
3498,0.757444,0.113899,0.804767,0.773598,0.555948,0.910687,0.559964,0.259209,0.212966,0.42764
3499,-0.0467293,-0.0481656,0.433399,0.794427,0.207272,0.897798,0.50761,0.407235,-0.111674,0.362616
3500,0.710024,0.0609634,0.726854,0.71357,0.491277,0.676089,0.196672,0.460791,-0.0848902,-0.0369174
3501,0.317366,0.261272,0.962148,0.43999,0.295348,0.68523,0.703955,0.807198,0.0233331,0.734941
3502,0.29598,-0.290118,0.990082,0.62358,0.735536,0.776108,0.189361,0.433444,0.163495,0.972611
3503,0.296418,0.515314,0.994318,0.557042,-0.12231,0.610355,0.383418,0.431973,-0.0707418,0.942435
3504,0.33715,0.438462,0.991417,0.601952,0.891973,0.648078,-0.0426219,0.40752,-0.237032,0.0647096
3505,0.342767,0.0177515,0.860791,0.789449,0.518973,0.597671,-0.142552,0.774657,0.321058,0.48541
3506,0.226648,0.238046,0.60411,0.49243,0.724985,0.938599,0.954711,0.376949,-0.0826599,0.368345
3507,0.450997,0.156805,0.337988,0.526572,-0.0175764,0.746685,0.829939,0.413095,0.197649,0.511172
3508,0.120899,0.141889,0.840972,0.591675,0.759258,0.846786,0.758619,0.219867,0.284391,0.747656
3509,0.469306,0.151006,0.195005,0.81632,0.0758278,0.379839,0.556014,0.343382,-0.0878855,0.415284
3510,0.239507,0.0600743,0.834144,0.84344,0.28833,0.853892,0.77516,0.542845,0.329557,0.571154
3511,0.392623,0.190364,0.904519,0.526089,0.466844,0.430005,0.353327,0.5438,-0.251194,0.674959
3512,0.580039,0.106578,0.890379,0.561771,0.597626,0.648561,0.572391,0.714068,0.070392,0.10329
3513,0.0534355,-0.172474,0.939308,0.354779,0.147079,0.573008,0.312989,0.500739,-0.0123569,0.647954
3514,0.656127,0.256643,0.0724451,0.341554,0.870563,0.697811,0.652805,0.165834,0.164982,0.701674
3515,-0.199288,0.226375,0.609528,0.672519,-0.0917396,0.197768,0.110378,0.859892,-0.00765431,0.0997578
3516,0.845308,-0.0634222,0.754103,0.600817,0.640858,0.881425,0.917966,0.761192,0.282317,0.0934557
3517,-0.158642,0.176408,0.48738,0.476618,0.919459,0.939919,0.744747,0.615881,0.379325,0.668503
3518,0.762106,0.0281076,0.753756,0.613583,0.119543,0.181368,0.76327,0.272559,0.167197,0.0824624
3519,0.873912,-0.0820631,0.317828,0.445987,0.598276,0.90881,0.778357,0.346275,0.216714,0.474807
3520,0.171493,0.243443,0.195831,0.540417,0.097321,0.968045,0.589953,0.502862,-0.32433,0.721944
3521,0.46165,0.22717,0.78647,0.72816,0.73844,0.54083,0.53375,0.127859,0.333248,0.157099
3522,0.334673,-0.139795,0.623859,0.724552,0.620036,0.562669,0.366785,0.674901,0.230969,0.435219
3523,0.2745,0.351242,0.551512,0.898302,0.173309,0.827114,0.747767,0.271227,-0.00378289,0.367638
3524,0.542317,0.489449,0.579148,0.892596,0.37004,0.473682,0.315442,0.612502,0.0890374,0.325325
3525,0.512049,0.434095,0.759295,0.500525,0.442045,0.705011,0.542964,0.40713,0.0566709,0.780588
3526,-0.0260499,0.14055,0.746428,0.492949,0.255905,0.718422,0.562884,0.588602,0.0758538,-0.0791971
3527,0.490189,-0.145108,0.354782,0.684008,0.409572,0.947793,0.369366,0.366658,0.272451,0.338691
3528,0.142173,0.564935,0.749647,0.778095,0.499379,0.3303,0.435164,0.502675,-0.0997919,0.216315
3529,0.459484,-0.338532,0.64677,0.634093,0.640442,0.594938,0.538869,0.561709,0.198962,0.460788
3530,0.131413,0.569956,0.537081,0.503251,0.235888,-0.0184579,0.324533,0.252337,-0.0870605,0.581773
3531,0.512718,-0.482995,0.533366,0.427772,0.769199,0.981488,0.581789,0.92758,0.197172,0.523228
3532,0.0545094,0.0925565,0.813363,0.943257,0.17112,0.122253,0.336046,0.924728,-0.122015,0.245415
3533,0.0683896,0.175194,0.747956,0.326112,0.313724,0.969198,0.421664,0.574846,-0.100768,0.626584
3534,0.263307,0.0636995,0.639354,0.452901,0.635408,0.752042,0.100619,0.268439,0.297693,0.0420002
3535,0.515959,0.382237,0.457048,0.872984,0.369724,0.717815,0.321884,0.582832,0.210405,0.702848
3536,0.10578,-0.0221959,0.722966,0.754895,0.470167,0.576421,0.642653,0.650703,-0.110633,0.698039
3537,-0.00946918,0.173321,0.406528,0.267585,0.226041,0.566022,0.654705,0.17019,0.522468,0.265804
