,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],sigma_bkg,a_bkg[1],a_bkg[2],a_bkg[3],a_bkg[4],b_bkg[1],b_bkg[2],b_bkg[3],b_bkg[4]
3479,-2.23168,0.788539,0.62551,3.0,7.0,0.0,11.7153,0.00142323,0.121634,0.0477346,-0.108892,-0.0440044,0.00578011,0.0973251,-0.0547554,-0.019099,-0.462221,0.0856787,-0.106801,0.155336,-0.0563158,-0.0976972,-0.144842,-0.0100632,0.0985642
3480,-1.86405,0.780809,0.62551,3.0,7.0,0.0,11.3586,-0.244971,0.00383346,-0.0345771,0.0221228,0.0713044,-0.100414,-0.0650202,-0.087957,-0.00411256,-0.262354,-0.0542484,0.0346114,-0.0431681,-0.105574,-0.0946692,0.0521655,-0.0236961,-0.0366699
3481,0.7181,0.964515,0.62551,3.0,7.0,0.0,6.46964,-0.139073,0.0647252,0.0102328,-0.0496341,-0.016439,0.00660094,0.0167045,-0.0441364,-0.0287159,-0.18191,0.0672777,-0.0555051,0.177465,0.00397314,-0.122794,-0.115042,-0.0389258,0.0517584
3482,-1.52574,0.662104,0.62551,3.0,7.0,0.0,8.59036,-0.148708,0.111938,0.0290098,-0.0832772,-0.0556155,0.0328645,-0.0254851,-0.0332344,0.0327827,-0.073917,0.0362466,-0.134195,0.0988118,-0.00764391,-0.063853,-0.147135,-0.0174327,0.0607556
3483,-4.38682,0.768675,0.62551,3.0,7.0,0.0,10.768,-0.0260509,0.120813,0.0790551,0.0154029,0.11993,-0.175217,0.0060708,-0.00312612,0.0951536,-0.400693,0.106311,-0.0312939,0.0738553,-0.0777981,-0.139394,-0.125925,0.0606995,-0.00286455
3484,-3.57352,0.684736,0.62551,3.0,7.0,0.0,18.3625,-0.087306,0.0607925,-0.0311152,-0.0631156,0.0907133,-0.186422,0.00956013,-0.0314444,0.0384337,-0.511253,0.0160475,0.00308502,0.170516,-0.105295,-0.162719,-0.0545949,0.106223,0.0282933
3485,-0.725664,0.945536,0.62551,3.0,7.0,0.0,10.9989,0.0108634,0.034154,0.0618177,0.0366791,-0.00431501,0.0635957,0.048947,-0.0986141,-0.0481993,-0.189589,0.0322759,-0.00195917,0.0449787,-0.0440019,0.0156016,-0.0241142,-0.0210998,0.0797286
3486,-5.36492,0.827711,0.62551,3.0,7.0,0.0,10.259,-0.408111,0.191497,0.135844,-0.108637,0.032423,-0.0802839,0.0745336,-0.0998809,-0.109899,-0.0531574,0.0797169,0.0149568,0.12426,-0.13351,-0.126345,-0.161756,0.0142572,-0.040231
3487,-9.82178,0.644244,0.62551,3.0,7.0,0.0,22.5497,0.178264,0.0571503,0.0251341,0.087652,0.152616,-0.146058,0.120342,0.00198603,0.0599269,0.0668019,0.0950701,-0.12243,0.104998,-0.099982,-0.0972872,-0.12189,0.0565388,0.149753
3488,-0.161452,1.0,0.62551,3.0,7.0,0.0,13.458,-0.151299,0.0741622,-0.0206913,0.00600769,-0.0414157,-0.102248,-0.010588,-0.120002,-0.0434215,-0.572213,0.0477261,0.00596523,0.0677505,-0.10228,-0.104152,-0.140914,0.0239205,0.110006
3489,-8.81957,0.498073,0.62551,3.0,7.0,0.0,15.9601,0.0300701,0.14417,-0.0911536,0.0886032,-0.0919051,-0.0124427,0.169092,-0.02556,0.131234,-0.369811,-0.00310812,-0.0456269,0.0202717,0.00101634,-0.135945,-0.0398443,-0.0964537,-0.0731124
3490,-9.90132,0.946352,0.62551,3.0,7.0,0.0,18.73,-0.449176,-0.0384473,0.166777,-0.172452,0.0750902,-0.0903814,-0.0763911,-0.0896199,-0.200007,0.164475,0.0730918,0.00700275,0.0722242,-0.0923213,-0.122021,-0.0596875,0.0617065,0.071091
3491,-3.24287,0.998657,0.62551,3.0,7.0,0.0,15.0974,-0.295485,0.203063,-0.0474839,0.0147238,-0.0519839,-0.0756513,0.00171121,-0.0809815,0.118673,-0.339279,-0.0611188,-0.0564114,0.0777179,-0.0423533,-0.0864467,-0.0552206,0.0444495,-0.0454955
3492,-4.60594,0.852541,0.62551,3.0,7.0,0.0,12.107,0.233646,-0.00819059,0.119312,-0.0469714,0.0935447,-0.0136048,-0.0274071,-0.105787,-0.10586,0.110776,0.0228222,0.0106372,0.179761,-0.0726793,-0.0497034,-0.118466,0.0102681,0.0310666
3493,-5.40782,0.937663,0.62551,3.0,7.0,0.0,14.9304,-0.574509,0.195356,0.0140628,0.0869002,0.0762364,-0.0944961,0.103515,-0.013889,-0.0553322,-0.24272,0.0806985,-0.0464029,0.0639891,-0.0237732,-0.0861048,0.0249241,-0.0183448,0.146248
3494,-3.05391,0.907259,0.62551,3.0,7.0,0.0,14.786,0.0590186,-0.081821,0.0449651,-0.100502,-0.0374285,-0.0291554,-0.0101121,-0.133,0.00419137,-0.0917586,-0.0079006,0.0796728,-0.0257657,-0.0553899,-0.0723381,0.000377717,0.0150378,-0.0355192
3495,-3.55229,0.954522,0.62551,3.0,7.0,0.0,9.58877,-0.471644,0.197482,0.0220291,-0.00887213,-0.0146609,-0.0753244,0.0514223,-0.0539389,-0.0487539,-0.585424,-0.0191504,-0.147415,0.107724,-0.124085,-0.0905209,-0.122882,-0.0955472,0.075667
3496,-8.42747,0.60803,0.62551,3.0,7.0,0.0,22.8681,0.188949,0.0269733,0.0544394,-0.0951147,0.113528,-0.0314283,-0.0146938,-0.0376096,0.070695,-0.717955,0.0549732,0.0477164,0.055816,0.056175,-0.211042,-0.0352422,0.0821965,-0.106653
3497,-8.65426,0.929956,0.62551,3.0,7.0,0.0,15.3792,-0.488687,0.0943406,-0.018018,0.00663914,-0.0579685,-0.0942064,0.0577518,-0.100865,-0.106151,0.292646,-0.00818095,-0.0947127,0.0566171,-0.20287,0.0157685,-0.0847385,-0.119433,0.169115
3498,-6.97043,0.988187,0.62551,3.0,7.0,0.0,17.2278,0.0139613,0.0976187,0.0508764,-0.0639194,0.0723192,-0.0318841,-0.0066098,0.0446966,0.0533205,-0.797486,0.0355392,-0.0272814,0.0634819,0.0698447,-0.207497,-0.000237152,0.000716727,-0.0975764
3499,-10.3581,0.774392,0.62551,3.0,7.0,0.0,20.9148,0.122749,0.0113389,0.144559,-0.0803488,-0.0293139,-0.0816043,0.03655,-0.176008,-0.0789828,-0.884597,0.0346128,-0.0310771,0.120144,-0.194645,-0.0108817,-0.101453,-0.0185199,0.175835
3500,-5.82612,0.963522,0.62551,3.0,7.0,0.0,18.553,-0.49587,0.101435,-0.106016,-0.000359747,0.0462809,-0.013987,0.00742347,0.0301723,0.0430753,-0.134176,0.0127485,-0.0132944,-0.00720567,0.0482398,-0.184514,0.0170509,-0.0200572,-0.121501
3501,-7.57978,0.813352,0.62551,3.0,7.0,0.0,17.3252,-0.292744,0.035681,0.154329,-0.116234,0.0653561,-0.0789254,0.0445652,-0.155004,-0.0203673,-0.491927,-0.0481242,-0.086036,0.0650632,-0.187649,0.0599475,-0.130799,-0.0260314,0.150072
3502,-2.75923,0.988806,0.62551,3.0,7.0,0.0,14.7892,-0.601375,0.0477975,-0.0344339,0.0571857,-0.025595,-0.0976524,-0.0501921,-0.0191055,-0.0732479,-0.430237,-0.0571774,0.0170238,0.0260461,-0.0933225,-0.106308,0.0218592,-0.0851209,-0.0216051
3503,-2.77758,0.997982,0.62551,3.0,7.0,0.0,6.33457,0.252052,0.0699079,0.0575554,-0.131529,0.0536095,-0.0128317,0.110119,-0.109054,0.0430663,-0.0991687,0.102844,-0.0568778,0.0907596,-0.0433759,-0.0861282,-0.142225,0.048477,0.0698865
3504,-2.75883,0.937493,0.62551,3.0,7.0,0.0,9.56409,0.0178811,0.129516,0.0226538,0.0813085,0.154883,-0.0108192,-0.0285077,-0.0233184,-0.00542293,0.0832168,0.0789025,-0.055577,0.0441023,-0.0951521,-0.119802,-0.028344,0.0476378,0.0231944
3505,-2.15662,0.903179,0.62551,3.0,7.0,0.0,13.1549,-0.344685,-0.00413973,0.00119541,-0.124912,-0.114829,-0.105562,0.0615058,-0.135401,-0.0410755,-0.534226,-0.0197821,0.0119929,0.0763814,-0.0751501,-0.0698523,-0.109925,-0.0944491,0.0499313
3506,-7.91064,0.734943,0.62551,3.0,7.0,0.0,14.8054,-0.425635,0.066728,-0.0661739,0.169934,0.036949,-0.000482812,0.0974132,-0.131718,0.00257979,-0.440325,0.0983913,-0.0279214,0.0360185,-0.184053,-0.149677,0.0339261,0.0754215,0.000649329
3507,-7.31436,0.935154,0.62551,3.0,7.0,0.0,20.12,0.0751641,0.108816,0.123571,-0.196841,-0.0167777,-0.154769,-0.0189293,-0.0443721,-0.0686773,-0.256788,-0.0203426,0.0450199,0.142046,0.00507299,-0.0434068,-0.0580326,-0.176013,0.0682826
3508,-1.47584,0.920929,0.62551,3.0,7.0,0.0,13.6242,0.0507814,0.0924666,0.0696609,-0.0937379,-0.0296745,-0.0755368,-0.0236228,-0.0745725,-0.0624663,-0.559336,-0.00455257,-0.000166975,0.157612,-0.00501856,-0.052979,-0.0436726,-0.125505,0.0123862
3509,-1.43502,0.97066,0.62551,3.0,7.0,0.0,5.72936,-0.22885,0.0864953,0.0136406,0.0408142,0.0787746,0.00434306,0.0882386,-0.0961807,-0.0081512,-0.434763,0.0627291,0.0415226,-0.0368277,-0.123533,-0.145486,-0.112068,0.0595381,0.0560964
3510,0.233453,0.983344,0.62551,3.0,7.0,0.0,4.90519,-0.329739,0.12382,-0.00131822,-0.0742572,-0.00948225,-0.124928,-0.000135249,-0.0117513,0.0109571,-0.00671912,0.0766611,0.0199412,0.0947018,-0.0562794,-0.047552,0.0307879,-0.0724626,0.0101229
3511,-5.32474,0.6906,0.62551,3.0,7.0,0.0,9.67466,-0.774592,0.0523745,0.0386525,-0.121514,-0.0575932,0.0273295,0.0262227,-0.0852069,-0.0492361,-0.0731623,-0.0365528,-0.145649,0.165974,-0.0813851,-0.106842,-0.116957,0.0477264,0.00767665
3512,-3.48625,0.888582,0.62551,3.0,7.0,0.0,14.2706,-0.218619,0.121431,-0.029687,-0.035526,0.0350723,-0.00371602,0.0539961,-0.0273648,0.101898,-0.418883,0.0431109,0.0602781,0.193157,-0.101331,-0.17532,-0.108384,-0.035947,-0.0758827
3513,-2.31613,0.876603,0.62551,3.0,7.0,0.0,14.0512,-0.131856,0.00621504,0.0329941,-0.0805416,-0.0427552,-0.0771811,-0.00941254,-0.13154,-0.06091,0.0244464,0.0148544,-0.0441559,-0.0679251,-0.103477,-0.102683,0.0119755,-0.0756592,0.139764
3514,-1.34243,0.91061,0.62551,3.0,7.0,0.0,10.6032,-0.261291,0.08831,-0.00853775,-0.00017716,0.0675168,-0.0403035,0.0145014,0.00255008,0.044311,-0.523477,0.0192879,-0.0305679,0.160982,-0.0493849,-0.0735961,-0.143679,0.0136193,-0.0749122
3515,-9.41701,0.635386,0.62551,3.0,7.0,0.0,15.8019,0.175067,0.106835,-0.0902797,0.0805845,0.212306,-0.109808,0.0667129,-0.163693,0.00887552,-0.506913,0.0663193,-0.0767298,-0.0389587,-0.0530895,-0.160486,-0.0164385,0.0518179,-0.0287348
3516,-6.9856,1.0,0.62551,3.0,7.0,0.0,19.1576,-0.564125,-0.0330205,-0.0510748,0.0188905,-0.0778311,-0.153304,0.0351288,-0.102371,-0.112644,0.201277,0.0149809,0.0478006,0.128448,-0.0219029,-0.0725803,-0.0249227,-0.0785873,0.152258
3517,-7.82367,0.965989,0.62551,3.0,7.0,0.0,18.6002,0.124577,0.0520013,0.0554053,-0.0201551,0.0969153,0.0294492,-0.000155249,-0.0950423,0.184258,-0.560652,-0.0257034,-0.0536315,-1.07308e-05,-0.0598591,-0.133823,-0.12837,0.0671155,-0.113389
3518,-6.65758,0.980407,0.62551,3.0,7.0,0.0,16.2536,0.0963197,0.0274822,0.165414,0.164641,0.0220453,0.0149697,0.0305047,-0.0599286,0.0712796,-0.449965,-0.0974037,-0.0432432,0.0138997,-0.0882825,-0.115044,-0.0675724,-0.0137305,0.00169536
3519,-2.31789,0.910292,0.62551,3.0,7.0,0.0,17.4802,-0.190131,0.037988,-0.114514,-0.0983227,-0.0458771,-0.0647348,-0.0264731,-0.0677262,-0.0355472,-0.551674,0.0747137,0.0235758,0.184025,-0.113992,-0.126943,-0.0588158,0.0341189,0.0249728
3520,-4.37729,0.933327,0.62551,3.0,7.0,0.0,10.6617,-0.187402,0.0582267,0.120422,-0.0530496,0.0397126,-0.0360207,0.0582282,-0.0441659,0.0638132,0.0700565,-0.0093641,-0.07218,-0.0525496,0.0186278,-0.0571532,-0.189755,-0.0864708,0.0355201
3521,-3.1202,0.987925,0.62551,3.0,7.0,0.0,11.1112,0.0864778,0.0657834,0.0197111,-0.00210528,0.0128063,-0.151103,0.0759729,-0.0981764,0.0179721,-0.344209,0.0400242,-0.0671403,0.224864,-0.0544981,-0.198523,-0.0751354,0.0503928,0.0641416
3522,-2.72683,0.900422,0.62551,3.0,7.0,0.0,11.7414,-0.306444,0.0612643,0.00802389,-0.0675526,-0.003756,0.0312056,-0.0382978,-0.0538017,-0.0514272,-0.317299,0.0210777,-0.000205094,-0.0952783,-0.122242,0.00975212,-0.0104593,-0.0849911,-0.037263
3523,-5.27385,0.911756,0.62551,3.0,7.0,0.0,9.67325,-0.264468,0.0636208,0.0146255,-0.0292848,0.031067,-0.118893,0.0708882,-0.174386,-0.0113755,-0.48494,0.0373806,-0.0354488,0.272455,-0.0249395,-0.174943,-0.100545,0.0360345,0.0725954
3524,-9.78218,0.846443,0.62551,3.0,7.0,0.0,19.308,-0.471138,-0.00841292,0.077457,-0.0231812,0.0707076,-0.0667473,0.0914847,-0.140716,0.0811204,-0.0285599,-0.120453,0.031874,0.0275156,-0.0757843,-0.226201,-0.243887,0.0203785,-0.0327732
3525,-2.82785,1.0,0.62551,3.0,7.0,0.0,16.5485,-0.355266,-0.00673707,-0.143435,-0.0794471,0.0683639,-0.079292,-0.0183074,-0.0125316,-0.058094,-0.259833,0.0401594,-0.0487817,0.116624,-0.123362,0.00917207,-0.0821763,0.0352109,0.0326757
3526,-2.38807,1.0,0.62551,3.0,7.0,0.0,7.18956,-0.410747,0.151364,0.143371,0.0553213,0.0359014,-0.0226723,0.0431023,-0.155398,0.0099902,-0.44962,0.035843,0.0122956,0.0540949,0.011437,-0.144355,-0.0111522,-0.0378038,0.00647514
3527,-2.5417,0.898459,0.62551,3.0,7.0,0.0,10.0761,-0.506752,0.0621137,-0.00482694,-0.145872,-0.0013819,-0.102221,0.0657528,-0.145774,0.0274018,-0.272233,0.00669088,0.0587348,-0.00930841,-0.0193105,-0.0892015,-0.140322,-0.11735,0.0288875
3528,-1.37297,0.773934,0.62551,3.0,7.0,0.0,12.6751,-0.037373,0.0597747,0.0463942,0.0625501,-0.00547596,0.00378743,-0.000156473,-0.0218918,-0.075598,-0.263488,0.0538765,-0.0975028,0.135578,-0.144803,-0.10917,0.0199717,0.0728874,0.0342445
3529,-2.21949,0.904308,0.62551,3.0,7.0,0.0,8.88529,-0.322062,-0.049526,0.0293138,-0.137832,0.0219254,-0.131049,-0.0447938,-0.0965513,0.0580459,-0.327907,0.0341113,-0.051016,-0.0142467,-0.0557185,-0.091967,-0.0431273,-0.102667,-0.0443632
3530,-1.08487,0.905735,0.62551,3.0,7.0,0.0,9.04832,-0.313764,0.174589,0.0541087,-0.0159865,0.00251097,-0.0132068,0.0700416,-0.147957,-0.0992748,-0.0275447,0.0375803,0.0120324,0.0932106,-0.100856,-0.112691,-0.0534561,-0.0323985,0.131319
3531,-2.2376,0.956,0.62551,3.0,7.0,0.0,6.43195,0.077672,0.145315,-0.0193507,-0.0532209,-0.0183864,-0.00467106,0.132145,-0.157702,-0.0336255,-0.0685936,-0.0686498,0.00915268,0.125989,-0.0548726,-0.057626,-0.0446076,0.0335136,0.0802415
3532,-2.01929,0.884089,0.62551,3.0,7.0,0.0,11.1763,-0.376078,-0.0190948,0.0484904,-0.0316142,0.0404331,-0.120073,-0.0572892,-0.000472877,0.0209061,-0.484038,0.108068,-0.0507114,-0.00967618,-0.10371,-0.139101,-0.0853081,-0.107529,-0.0255572
3533,-3.39196,0.984112,0.62551,3.0,7.0,0.0,7.76514,0.0525192,-0.0555418,0.0350947,-0.0554724,-0.0333517,-0.066843,-0.110728,-0.0723302,0.05661,-0.399159,0.144308,-0.115527,-0.00495514,-0.0565424,-0.0673844,-0.0603322,-0.00284545,0.0426536
3534,-1.78076,0.951437,0.62551,3.0,7.0,0.0,9.07512,-0.243691,0.153193,-0.0495646,-0.0439595,0.034721,-0.0577123,0.126225,-0.0213891,-0.0999036,-0.373763,-0.0701597,0.0405848,0.0616635,-0.0617196,-0.182825,-0.0695998,-0.00483569,-0.011314
3535,-3.99353,0.783401,0.62551,3.0,7.0,0.0,12.0453,-0.174187,0.148975,-0.0665653,-0.0486382,0.0103975,-0.198069,0.0934555,-0.0560289,-0.0482786,-0.330397,-0.069605,0.057117,0.103594,-0.0532754,-0.170548,-0.0862639,-0.0401393,-0.0827036
3536,-5.44335,0.949577,0.62551,3.0,7.0,0.0,11.2612,-0.209215,0.109193,-0.0971501,0.0488691,0.0377249,-0.206054,0.0880687,-0.117143,-0.024653,-0.280318,-0.0348387,0.0717572,0.150731,-0.0521227,-0.196507,-0.101745,-0.000474526,-0.0413255
3537,-4.21255,0.860517,0.62551,3.0,7.0,0.0,16.8401,-0.0967118,0.0258347,0.127217,-0.131379,-0.00234342,0.09077,0.0184118,-0.0544162,0.00917654,-0.251388,0.067986,-0.086892,-0.0406011,-0.0791322,-0.00475572,-0.0171017,-0.0427274,0.0806614
3538,-4.12029,0.873056,0.62551,3.0,7.0,0.0,14.0514,-0.00581747,0.215297,0.0142854,0.0509224,0.0777739,-0.0225662,0.10235,-0.068297,-0.0154837,-0.532142,0.114014,-0.130322,0.103214,-0.138165,-0.0865263,-0.0656344,-0.0348813,-0.0186156
3539,-6.27531,0.513344,0.62551,3.0,7.0,0.0,25.5952,-0.409395,0.112866,0.107854,-0.159996,-0.0151336,-0.0465265,-0.170866,-0.0729315,-0.0545775,0.227425,0.0485648,0.0523264,0.0514025,-0.0916704,-0.161853,-0.0192604,-0.0482356,0.0556581
3540,-5.51731,0.988837,0.62551,3.0,7.0,0.0,13.9604,-0.0103789,0.012484,-0.0950909,0.0388224,0.0586543,-0.00295158,0.148555,-0.08818,-0.012371,-0.561308,-0.00043799,-0.150213,0.0869982,0.00524415,-0.0498001,-0.142012,0.0412221,0.0424681
3541,-5.50962,0.752506,0.62551,3.0,7.0,0.0,15.7102,-0.620722,0.11374,0.104382,-0.114332,-0.0246929,-0.106321,-0.106878,-0.0435659,-0.0151355,-0.0879928,0.0643551,0.120629,0.0415147,-0.148786,-0.138073,-0.00213834,-0.082395,-0.00981734
3542,0.00399697,0.947302,0.62551,3.0,7.0,0.0,11.568,-0.196261,0.101636,-0.00723915,-0.0620074,0.0600491,-0.0569216,0.101626,-0.108118,-0.0150826,-0.394432,-0.0411718,0.0819214,0.0682208,-0.121582,-0.0643706,-0.0324304,0.0523549,0.0575858
3543,-4.47832,0.783692,0.62551,3.0,7.0,0.0,9.86725,-0.277103,-0.0219722,-0.119786,-0.0255095,0.0608005,-0.000961889,-0.000124352,-0.0761627,0.0844264,-0.105606,0.00904699,-0.0352518,0.183559,-0.0540857,-0.151714,-0.135467,0.04915,-0.0633692
3544,-4.41145,0.843083,0.62551,3.0,7.0,0.0,14.376,-0.24351,0.143396,0.161592,-0.0713747,-0.000580437,-0.107123,0.0017213,-0.047113,-0.0921404,-0.575203,0.0426625,0.00948568,-0.0539286,-0.110126,-0.0523168,0.0182099,-0.069014,0.108781
3545,-5.67919,0.970298,0.62551,3.0,7.0,0.0,10.813,-0.143957,-0.0100207,-0.116864,-0.0153399,0.00286748,0.0117133,0.0876084,-0.070781,0.086678,0.185839,-0.0119026,-0.0705049,0.166824,-0.112958,-0.0792001,-0.0700169,0.0431638,-0.0817522
3546,-3.04484,0.782861,0.62551,3.0,7.0,0.0,18.3441,0.0434388,-0.00616244,-0.0508958,-0.0316507,0.0732031,0.0564605,0.0637913,-0.0991076,0.0138497,-0.172957,0.080489,-0.140094,0.0784156,-0.164353,-0.062631,-0.0343177,0.0529193,-0.0379295
3547,-11.3552,0.533235,0.62551,3.0,7.0,0.0,22.005,-0.243557,0.149454,0.104176,-0.111054,-0.0490884,-0.177675,-0.00842243,-0.0617143,-0.000867454,-0.733895,0.0563517,0.0983116,-0.0420171,0.0751689,-0.225524,-0.104344,0.039185,0.0888681
3548,-4.81309,0.95814,0.62551,3.0,7.0,0.0,20.3879,-0.341701,0.0738266,0.141964,0.0546926,0.100014,-0.0776148,0.0228043,-0.00188216,0.0560227,-0.146592,0.058272,-0.0552844,0.0879179,-0.144721,0.0269658,0.017199,0.0851193,0.0696091
3549,-3.76375,0.977958,0.62551,3.0,7.0,0.0,10.0897,-0.567175,0.053416,-0.136646,-0.136356,0.0052695,-0.0665145,0.0229031,-0.0684515,-0.0765198,-0.346281,0.0249685,-0.01431,0.0241864,-0.0197354,-0.187477,-0.116734,-0.108212,-0.00553441
3550,-4.65554,0.705543,0.62551,3.0,7.0,0.0,16.6675,0.226666,0.128477,0.124253,0.0437545,0.0337789,0.00511033,-0.0547732,-0.10067,-0.0240691,-0.159997,0.0154568,-0.097776,0.141645,-0.136266,-0.0748562,0.0883396,0.0134194,0.0592502
3551,-5.45843,0.887877,0.62551,3.0,7.0,0.0,14.2322,-0.578508,0.0164221,-0.0856485,-0.128708,-0.0109402,-0.116842,0.0918338,-0.0724171,-0.0207719,-0.360202,0.0170023,0.047328,-0.0141277,-0.0293333,-0.105391,-0.226975,-0.0837268,0.0285045
3552,-4.31775,0.771437,0.62551,3.0,7.0,0.0,17.6959,0.175691,0.12166,0.00400737,0.0136878,0.0839078,0.0115812,-0.0629724,-0.0326992,-0.0376684,-0.102201,0.131381,-0.077356,0.0821005,-0.181513,-0.00485379,0.0447058,-0.00861405,0.0316384
3553,-0.81525,0.806098,0.62551,3.0,7.0,0.0,13.1222,-0.543631,0.0155291,0.0157834,-0.134232,-0.0326776,-0.0865306,-0.0406566,-0.130375,0.0157811,-0.302369,-0.0718481,-0.0108704,0.0290458,-0.0905803,-0.132494,-0.085637,-0.0285752,0.0155528
3554,-0.287079,0.716194,0.62551,3.0,7.0,0.0,11.4743,-0.223436,0.0378531,0.0478441,-0.0773165,-0.00799709,-0.119983,-0.128562,-0.0962985,-0.0145031,-0.267638,-0.00198005,-0.070836,0.0421924,-0.0597434,-0.0793982,-0.0823866,-0.0776716,0.0822122
3555,-0.432259,0.935967,0.62551,3.0,7.0,0.0,5.62,-0.196215,0.044945,0.0724527,-0.0323639,-0.00218369,-0.0916278,-0.0100628,-0.0299632,0.0892744,-0.469182,0.0554906,-0.0148451,0.0626225,-0.0692804,-0.0743907,-0.198653,-0.0281604,0.0218311
3556,0.761378,0.863345,0.62551,3.0,7.0,0.0,5.4389,-0.0761916,0.0806729,-0.0424859,-0.0469308,0.0311434,-0.0215681,0.0471148,-0.1159,-0.0996654,-0.0245058,-0.007905,-0.0329697,0.0517649,-0.0783826,-0.127675,0.0510985,-0.0460262,0.0356652
3557,0.545751,0.773402,0.62551,3.0,7.0,0.0,5.5698,-0.344584,0.0431118,0.0683146,-0.0213668,0.010144,-0.088338,-0.0183852,-0.0296197,0.0630236,-0.595966,0.0548368,0.00702928,0.0673251,-0.0790971,-0.0623807,-0.126879,0.0126224,0.0198282
3558,0.556274,0.841517,0.62551,3.0,7.0,0.0,5.7518,-0.131868,0.0680728,-0.0529658,-0.0646592,0.0463379,-0.0162455,0.0519562,-0.0696635,-0.0956842,0.110854,-0.0087812,-0.0524049,0.0527555,-0.0537416,-0.140582,0.00953664,-0.0639587,0.0344118
3559,-2.24486,0.544284,0.62551,3.0,7.0,0.0,12.3556,-0.661214,0.0573622,0.12948,-0.012383,-0.0601402,-0.126686,-0.0254852,-0.0535652,-0.0325808,-0.478753,0.0142593,-0.0498582,0.0539064,-0.0254758,-0.0923094,-0.118353,0.0146038,0.0911203
3560,-1.74172,0.982945,0.62551,3.0,7.0,0.0,6.83601,0.13051,-0.0297871,-0.0504274,0.010025,-0.0031869,0.0218219,-0.0545667,-0.0387762,-0.0217226,-0.042056,0.0160325,0.0223896,0.0163145,-0.0870381,-0.0663648,0.0576174,-0.0181804,0.072109
3561,-1.66467,0.968051,0.62551,3.0,7.0,0.0,7.20845,-0.522163,0.00878873,0.105065,-0.0882541,0.062995,-0.0922491,-0.0210663,-0.0891125,-0.0728838,-0.339895,0.0939001,-0.00485543,-0.00454678,-0.136805,-0.0930263,-0.0438011,0.0713263,-0.00826148
3562,-3.35378,0.933768,0.62551,3.0,7.0,0.0,7.82608,0.0847533,0.136389,-0.0369912,0.0302898,-0.0272782,0.0514956,0.0703143,-0.0568304,0.0444606,-0.325967,-0.0527929,-0.0304729,0.178366,0.00894491,-0.140762,-0.0626259,-0.075688,0.0681969
3563,-3.24786,0.826141,0.62551,3.0,7.0,0.0,14.2988,-0.436726,0.0437423,0.0767751,-0.0927628,0.0754978,-0.128586,0.0293163,-0.040847,-0.0328514,-0.174802,-0.06124,-0.0412015,-0.0658857,-0.158436,0.0207971,-0.102498,0.0106655,0.0411698
3564,-8.99423,0.636571,0.62551,3.0,7.0,0.0,24.8837,-0.604126,0.0169643,0.0527487,0.0127845,-0.0831395,-0.0644079,-0.0539364,0.0331965,-0.0115758,-0.259554,-0.013998,0.070547,0.229346,-0.0294246,-0.21672,-0.0295149,0.0900468,0.00169541
3565,-8.81687,1.0,0.62551,3.0,7.0,0.0,17.0858,0.409706,0.117365,-0.0602654,-0.122183,0.107258,-0.00462454,0.0779174,-0.162197,-0.0359064,-0.36942,-0.04949,-0.109376,-0.0739268,-0.148585,-0.0271033,-0.108183,-0.0829448,0.00933652
3566,-3.61621,0.977699,0.62551,3.0,7.0,0.0,14.1998,-0.681774,0.0501444,0.0705024,0.0305676,-0.0601831,-0.0735458,-0.0274237,0.0231622,-0.0183086,-0.229531,0.0261925,-0.0136889,0.141833,0.0318515,-0.115606,-0.000193856,0.0337127,-0.0445701
3567,-4.5171,0.902333,0.62551,3.0,7.0,0.0,12.7107,0.42375,0.0361313,-0.00914077,-0.0803312,0.143051,-0.0359082,0.0307409,-0.143675,0.0226511,-0.0586406,0.00365279,-0.0656875,0.0582106,-0.15985,-0.0717789,-0.0906336,-0.0645653,0.12986
3568,-4.63257,0.975069,0.62551,3.0,7.0,0.0,11.9593,-0.666546,0.0414999,0.0289659,0.0118835,-0.0955597,-0.119305,-0.0112707,-0.00697951,-0.0665458,-0.407476,0.0827273,0.00335317,0.0957979,-0.116033,-0.0758341,0.0443964,0.0283914,-0.096061
3569,-4.35067,0.884707,0.62551,3.0,7.0,0.0,16.2612,0.182916,0.089529,0.0156782,-0.130093,0.06996,-0.052033,0.0684852,-0.148437,0.0709795,0.0284592,0.0706221,-0.0390257,0.0997749,-0.0593098,-0.110598,-0.14763,-0.142534,0.111428
3570,-8.40767,0.802229,0.62551,3.0,7.0,0.0,15.8761,-0.513926,0.0488547,-0.0124553,0.0947174,-0.0912929,-0.0678571,0.0783982,-0.0105247,-0.148987,-0.615131,-0.0220081,-0.110246,0.0421844,-0.06708,-0.0801415,-0.0734023,0.0982791,-0.0950161
3571,-4.04209,1.0,0.62551,3.0,7.0,0.0,15.5602,0.451451,0.087785,-0.00767835,-0.0525894,-0.00437415,-0.0471855,0.124008,-0.152304,-0.0374264,0.00525052,0.0666011,-0.0592831,0.0620875,-0.0509296,-0.0616933,-0.0161824,0.0327935,0.139256
