,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,a[1],a[2],a[3],a[4],b[1],b[2],b[3],b[4],sigma_bkg,a_bkg[1],a_bkg[2],a_bkg[3],a_bkg[4],b_bkg[1],b_bkg[2],b_bkg[3],b_bkg[4]
1752,1.5289,0.952143,0.612115,3.0,7.0,0.0,6.45127,0.22659,0.0296029,-0.0630222,-0.0654389,0.0618334,0.0801333,0.0627738,-0.0395109,0.0327213,0.0163037,0.0824794,0.0577589,-0.00072075,-0.0749996,0.110223,-0.0793388,0.13723,-0.142727
1753,2.35151,0.884751,0.612115,3.0,7.0,0.0,5.36934,-0.0783913,-0.0273639,0.0852017,0.0357303,0.021591,-0.0670909,0.0439501,0.00353164,0.0626119,-0.362446,0.0310456,-0.000437659,0.15056,-0.00869489,0.0951014,0.0390406,0.0773667,-0.113115
1754,-6.16004,0.602011,0.612115,3.0,7.0,0.0,9.89634,0.425105,-0.0519734,0.0390853,-0.0133199,0.0829617,0.0385633,0.0316674,-0.1135,0.0679436,-0.0304355,0.0740144,0.113777,0.023341,-0.172407,0.281128,-0.0186816,0.104772,-0.0258555
1755,-2.3214,0.960901,0.612115,3.0,7.0,0.0,15.0971,-0.010549,0.021316,-0.0493298,0.010056,0.0149831,0.0782753,0.000698189,0.0665859,0.09277,-0.198359,-0.0668418,0.0549568,0.0113688,-0.108263,0.198675,-0.051405,0.00987954,-0.140844
1756,-3.41691,0.892803,0.612115,3.0,7.0,0.0,11.5169,0.258753,-0.0493743,0.0975688,-0.0457506,0.00341269,-0.0905417,0.0803789,-0.140933,-0.00603386,-0.00549383,0.140516,-0.0525299,0.159255,-0.0309493,0.0382495,0.0359897,0.171777,-0.114126
1757,-1.63929,0.939076,0.612115,3.0,7.0,0.0,10.9853,0.0656725,0.0731864,0.00120279,-0.0531757,0.0288413,-0.0212548,0.0897088,0.0938441,0.102679,-0.316159,0.0742939,0.122918,-0.0636874,-0.0402306,0.0733676,-0.0393112,0.133068,-0.0891231
1758,-8.41349,0.75053,0.612115,3.0,7.0,0.0,14.3617,0.184783,0.160901,-0.145048,0.0639171,0.00145619,-0.0482729,0.164151,0.0611876,0.175354,0.0142883,0.0398454,0.0615234,0.0155415,-0.0198767,0.0394694,0.0102717,0.0489978,-0.127283
1759,-2.03244,1.0,0.612115,3.0,7.0,0.0,14.8997,0.0043287,0.18719,0.0291145,-0.054731,0.0168087,-0.0380778,0.0281441,0.0286703,0.0413669,-0.161379,-0.0159612,-0.0396885,-0.0277707,0.0113345,0.101171,-0.0182844,0.0774041,-0.0874445
1760,-2.24842,0.959545,0.612115,3.0,7.0,0.0,9.94492,0.0673526,-0.194411,-0.00451575,-0.0185404,0.0730368,0.0419728,0.0749164,-0.0624064,0.0478159,-0.208593,0.134985,0.0825466,0.190555,-0.0771259,0.127127,-0.0154665,0.114815,-0.14439
1761,-1.10435,0.863968,0.612115,3.0,7.0,0.0,10.0329,0.0044794,0.0902853,-0.0057774,-0.0676025,0.0627449,0.0160934,-0.0866779,-0.0610699,0.16789,-0.227897,0.136612,0.0540261,0.0782155,-0.0342984,0.133991,0.0431652,0.114505,-0.0752423
1762,-4.20174,0.869916,0.612115,3.0,7.0,0.0,8.64966,0.359297,-0.101379,-0.0159433,0.0416266,0.0456036,0.00385872,0.173828,0.0199992,-0.0781766,-0.230068,-0.00435047,-0.00336047,0.103186,-0.116679,0.075649,-0.0256242,0.0223291,-0.156657
1763,-2.89249,1.0,0.612115,3.0,7.0,0.0,10.55,0.452709,-0.0668111,-0.0359595,0.0180088,0.057746,-0.0592212,0.129348,-0.0181195,-0.0512599,-0.195105,-0.018703,-0.0292804,0.143551,-0.0532181,0.0806113,2.01732e-05,0.0317694,-0.201936
1764,-4.17006,0.899026,0.612115,3.0,7.0,0.0,14.3892,0.113553,0.115017,-0.0510703,-0.0199267,0.0408386,0.0019537,0.0273361,0.0150322,0.159261,-0.133158,0.141147,0.0527527,-0.029608,-0.000947389,0.195731,-0.0983207,0.138836,-0.0282328
1765,-0.835734,0.980391,0.612115,3.0,7.0,0.0,10.7897,-0.213265,0.0485305,-0.00549204,-0.0856143,0.096568,-0.0616659,0.0654563,-0.0162382,0.0214643,-0.370029,0.052056,0.0256783,0.0847852,-0.055246,0.114532,-0.182959,0.0585633,-0.110657
1766,-2.23997,0.886631,0.612115,3.0,7.0,0.0,9.21514,0.171139,-0.0391699,0.0967716,0.0214664,0.0195039,0.0979526,0.0396217,-0.0403592,0.0315902,-0.344953,0.102612,-0.00719692,0.0999591,-0.0112301,0.0881736,0.162267,0.18657,-0.142724
1767,1.47945,0.828326,0.612115,3.0,7.0,0.0,9.86038,0.00154434,0.00225153,0.0144736,-0.0220302,0.0709395,-0.0878229,0.0253755,0.0148766,0.0614656,0.00203923,-0.0265771,0.0397722,0.0789263,-0.0704562,0.0901133,-0.0711992,0.00880855,-0.0568087
1768,1.97885,0.988649,0.612115,3.0,7.0,0.0,3.06689,0.0188391,0.0219573,-0.0650931,-0.0359794,0.0339372,0.0364575,0.00162196,0.0540107,0.0209822,-0.142396,0.0397992,-0.0260856,0.130866,-0.00711631,0.15083,-0.0308245,0.19576,-0.15135
1769,-2.96059,0.697052,0.612115,3.0,7.0,0.0,7.31425,0.380745,0.0379033,0.0774502,-0.0649075,0.150549,0.0472595,0.045089,0.0824871,-0.0186517,-0.450165,0.0583126,0.0172746,0.0466818,0.00336153,0.0657974,-0.0187016,0.192577,-0.208631
1770,-1.09525,1.0,0.612115,3.0,7.0,0.0,9.62684,-0.244007,0.0219872,-0.0970916,0.00470616,-0.0513439,-0.0262043,0.0919242,0.0130344,0.100314,-0.150743,0.0283232,0.0293323,0.120376,-0.123985,0.170092,0.0159157,0.0667637,-0.0507693
1771,-1.11587,0.821843,0.612115,3.0,7.0,0.0,11.1258,0.312264,-0.0110069,0.126532,-0.0393465,0.142327,0.0407164,0.0152337,-0.0368296,-0.0209067,-0.151121,0.0877004,0.0150835,0.0458011,0.0606664,0.0436878,-0.0314134,0.130092,-0.163446
1772,-6.95373,0.740645,0.612115,3.0,7.0,0.0,15.2264,-0.840396,0.0579753,-0.0440661,-0.0272213,0.00578826,-0.00155074,0.0994098,0.0801176,0.0560719,-0.271309,0.0935489,0.00210416,0.12442,-0.0165637,0.056096,0.0551895,0.0279638,-0.067542
1773,-3.07985,0.970663,0.612115,3.0,15.0,0.0,12.9285,0.688131,-0.0628088,0.0679247,0.000285105,0.0679162,0.0161141,0.0184389,-0.102076,0.0477187,-0.0540063,-0.0025112,0.0308349,0.0302712,-0.0723907,0.152698,-0.0825797,0.164092,-0.185316
1774,-2.34738,0.899593,0.612115,3.0,7.0,0.0,11.0718,-0.159921,0.0520202,-0.110602,-0.0467209,0.0231815,-0.0136324,0.0728536,0.0700279,0.0612403,-0.486435,0.037131,0.0364919,0.161253,0.0306726,0.0971815,0.00952343,-0.00988422,-0.0378624
1775,-1.77263,0.984996,0.612115,3.0,7.0,0.0,9.18284,-0.195757,-0.0745709,-0.0426536,-0.0405537,0.102206,0.0297784,0.109442,-0.0461572,0.0423136,-0.432702,0.0956503,-0.0112175,0.188086,-0.0157373,-0.00300892,0.0013685,0.0998758,-0.0355413
1776,-7.92228,0.717228,0.612115,3.0,7.0,0.0,17.9483,-0.371091,-0.0231836,-0.0768824,0.121985,0.159873,-0.00812712,-0.133857,-0.0582665,0.157499,-0.211335,0.112057,0.056745,0.103326,-0.0444037,0.0746382,-0.0451873,0.0448853,-0.0940564
1777,-5.94729,0.881555,0.612115,3.0,7.0,0.0,19.7789,0.563364,-0.0143441,0.0695815,-0.0701085,0.00405857,0.0136333,0.142072,0.045938,-0.072384,-0.60154,-0.0313491,-0.0163935,0.0954731,-0.0805278,0.087537,0.0808415,0.16782,-0.106435
1778,-4.76807,1.0,0.612115,3.0,7.0,0.0,13.9103,-0.257306,-0.0213523,-0.0781757,0.0502273,0.0543674,0.0778772,-0.0301421,-0.0143864,0.149535,0.257293,0.130527,0.0421947,-0.0156517,0.0117492,0.0693926,-0.0602387,0.0473956,-0.176798
1779,2.0231,0.997094,0.612115,3.0,7.0,0.0,7.96331,-0.0259385,-0.0319633,-0.0690527,0.0450044,0.00548119,-0.0270301,-0.012678,-0.0479091,0.0810718,-0.354457,0.0934889,0.0456322,0.11229,-0.00235126,0.10668,-0.0560586,0.0815149,-0.172628
1780,-0.705465,0.619176,0.612115,3.0,7.0,0.0,11.7723,0.232665,0.0719795,0.0895661,-0.0858957,0.132995,0.0533002,0.0831937,-0.0157074,-0.0676589,-0.113636,-0.0200831,-0.00610014,0.0764816,-0.0156167,0.126868,0.032254,0.0951916,-0.108193
1781,-2.26911,0.917334,0.612115,3.0,7.0,0.0,8.68826,-0.107122,-0.062016,-0.0897282,0.0171517,-0.0264204,-0.0726339,0.0652641,-0.070133,0.198815,-0.154446,0.136663,-0.0222995,0.0970596,-0.0548611,0.118558,-0.0541398,0.0933432,-0.128905
1782,-5.23076,0.888809,0.612115,3.0,7.0,0.0,12.3377,0.0672088,0.157999,0.0845317,-0.117995,0.0764355,-0.00601078,0.0910068,0.12227,0.0225233,-0.0584699,0.0711932,0.031661,0.0215026,-0.00953789,0.177716,0.0687564,0.176667,-0.150019
1783,-1.12805,1.0,0.612115,3.0,7.0,0.0,11.624,0.243079,0.0431406,0.0746949,-0.0793179,0.0347532,0.0597365,-0.039411,0.0146532,-0.00606475,-0.0930318,0.107316,0.0072526,0.150205,-0.147316,0.14454,0.00415965,0.170885,-0.160623
1784,-2.04043,0.929521,0.612115,3.0,7.0,0.0,7.05958,-0.184691,-0.100305,-0.0572069,0.0499144,-0.00314447,-0.0983419,0.0525497,0.00811517,0.00899917,-0.277181,0.0848591,0.0624806,0.023264,0.077183,0.0473828,-0.0243028,0.118411,-0.0979356
1785,-0.974624,1.0,0.612115,3.0,7.0,0.0,7.90381,0.213479,0.0381819,0.100201,-0.116891,0.0568477,0.114706,0.0353716,0.025963,0.0112786,-0.0425247,0.0351428,-0.000361544,0.0526438,-0.136095,0.119932,0.0243535,0.0244734,-0.101013
1786,-2.71472,0.93037,0.612115,3.0,7.0,0.0,9.6257,-0.006379,-0.082964,-0.0777097,0.0625708,0.0546331,-0.0652338,0.0936165,-0.0717131,0.0493932,-0.284686,0.0708275,0.123501,0.128945,0.0895692,0.171906,-0.0478048,0.131427,-0.154759
1787,-4.09086,0.738566,0.612115,3.0,7.0,0.0,14.9994,-0.193225,0.113161,0.0182206,-0.00911429,0.0956135,0.0191197,0.00744051,-0.0666484,0.0126248,-0.193521,0.079279,0.0234278,0.021712,0.0762855,-0.0280103,0.0377976,0.0386616,-0.218385
1788,-7.929,0.746883,0.612115,3.0,7.0,0.0,18.3233,0.0380739,0.0749449,0.0341656,-0.00160505,-0.00846941,-0.176959,0.0188414,-0.00347359,0.049553,-0.462326,-0.150702,0.0511116,0.0433154,-0.121692,0.124144,-0.0611191,0.186975,-0.0972274
1789,-3.40761,1.0,0.612115,3.0,7.0,0.0,15.8662,0.294843,-0.0817118,-0.0664773,-0.0451863,0.0108315,-0.00837168,0.197222,-0.0990443,0.121448,0.0210772,0.13553,0.0588269,0.0891549,-0.0288923,0.0976864,-0.130902,0.103986,-0.0961653
1790,0.358592,0.963989,0.612115,3.0,7.0,0.0,7.28813,-0.101625,0.0825221,0.0809232,-0.0305705,0.0544354,0.0347972,-0.0424363,0.050365,0.0119463,-0.360515,0.0584204,-0.00494727,0.0487026,-0.0558969,0.168473,0.0945189,0.103575,-0.113634
1791,1.61251,0.898805,0.612115,3.0,7.0,0.0,7.15343,0.161171,-0.0751623,-0.0421227,-0.0213555,0.0438224,-0.0284774,0.134502,-0.0722874,0.0726315,-0.0377924,0.0466698,0.0459734,0.105385,-0.00480847,0.0469044,-0.0952111,0.0981759,-0.0878237
1792,1.02563,0.68172,0.612115,3.0,7.0,0.0,8.81902,0.168853,-0.0529245,0.018721,-0.000575047,0.0831737,-0.0196239,0.11528,-0.114541,0.0836794,-0.14373,0.113612,0.0245564,0.183992,-0.0917825,0.0854868,-0.0500583,0.128372,-0.10844
1793,-4.66078,0.590121,0.612115,3.0,7.0,0.0,14.9448,0.58298,-0.0769634,0.0457089,-0.0853992,0.0195602,-0.013112,-0.00710998,0.02825,0.0477712,-0.585122,-0.00380717,-0.00134256,-0.0412131,-0.01799,0.0921498,-0.0296614,0.0851146,-0.2192
1794,-4.68516,0.983434,0.612115,3.0,7.0,0.0,11.7945,-0.139342,0.0852984,-0.0509181,0.042292,0.0407024,0.0478258,0.0753389,-0.0453689,0.0623585,0.361862,0.0936798,0.0761646,0.236447,-0.0773128,0.139257,-0.0522379,0.073165,-0.0805561
1795,-4.9863,0.984781,0.612115,3.0,7.0,0.0,13.6062,0.280724,-0.103711,0.0615941,-0.107332,0.0693183,-0.0379597,0.0855044,-0.0370509,0.094407,-0.378349,0.0268939,-0.0522044,-0.109156,-0.078273,0.0938521,0.0566163,0.0827031,-0.164463
1796,2.92312,0.930497,0.612115,3.0,7.0,0.0,9.97834,0.209977,0.0394302,-0.0251453,-0.101475,0.0498026,-0.0272907,0.051922,-0.0359892,0.0901636,-0.296646,0.0208602,0.0418251,0.0953453,-0.0072903,0.134685,-0.0617793,0.0850659,-0.0490002
1797,-2.19159,0.673287,0.612115,3.0,7.0,0.0,7.22534,0.0699959,-0.0935834,-0.121923,-0.0314283,0.105082,-0.014095,0.0864392,-0.0190812,0.0852034,-0.133253,0.200563,0.0699988,0.114348,-0.109491,0.138901,-0.0551737,0.0749588,-0.0910533
1798,-3.54966,0.890151,0.612115,3.0,7.0,0.0,11.6183,-0.112982,0.0183166,0.0103264,0.120192,-0.0957486,-0.00142448,0.095436,0.00136996,0.0175036,-0.45217,0.0247817,0.10655,0.00889948,0.0155876,0.0851825,-0.0843764,0.0865568,-0.0852014
1799,-2.84857,0.917629,0.612115,3.0,7.0,0.0,15.1461,0.0400374,-0.0592348,0.0769393,-0.148166,0.119147,0.0337315,-0.0270829,-0.0851955,0.107369,0.036938,0.0946406,-0.0698887,0.0500251,-0.114761,0.0803109,0.049158,0.121021,-0.121531
1800,1.28369,0.993968,0.612115,3.0,7.0,0.0,7.72988,-0.106275,0.119746,0.0491662,-0.0130189,0.0168965,-0.0252564,-0.0124568,-0.0520381,0.0872921,-0.087246,-0.000854368,-0.00210086,-0.0135991,-0.0748067,0.113579,-0.00506199,0.0964014,-0.153042
1801,0.193851,0.627536,0.612115,3.0,7.0,0.0,10.885,0.242536,-0.127125,-0.0544873,-0.0318245,0.0435328,0.0617696,0.125955,0.0214339,0.00229438,-0.290958,0.0737877,0.0377118,0.17452,-0.0202558,0.109243,0.00259293,0.100024,-0.0829229
1802,-1.94763,0.846726,0.612115,3.0,7.0,0.0,9.1314,-0.115134,-0.0116084,-0.0877452,0.110736,0.0362538,0.0705722,0.0332229,0.0284967,0.172949,0.00745336,0.0404397,0.0512464,0.0683297,-0.0142551,0.0546837,0.00108595,0.0314617,-0.137132
1803,-3.31839,0.837823,0.612115,3.0,7.0,0.0,12.3052,0.272314,0.0310805,0.128582,-0.163888,0.0720794,-0.0693266,0.0472939,-0.0473742,-0.0794706,-0.380963,0.0703158,-0.00506674,0.0969007,-0.0416635,0.161733,-0.0291839,0.168926,-0.0813871
1804,-9.47179,0.826999,0.612115,3.0,7.0,0.0,17.3956,0.724443,-0.0499797,-0.0440508,0.0184612,-0.0973523,0.0984735,-0.0540152,0.037569,0.0684583,-0.29917,0.00985252,-0.0200741,0.0728216,-0.00528499,0.246225,0.054881,0.0900613,-0.176301
1805,-5.42473,0.984078,0.612115,3.0,7.0,0.0,17.9965,-0.591387,-0.0363115,0.104321,-0.0610569,0.0734507,-0.0834329,0.149212,0.070905,0.0271161,0.122978,0.0658151,0.00189907,0.175294,-0.0317486,0.156467,-0.0590456,0.0249174,-0.102644
1806,-4.89311,0.942901,0.612115,3.0,7.0,0.0,17.6231,0.626782,-0.0478099,0.0428618,-0.0124027,0.071585,0.0768853,0.0967392,0.0634421,0.0478913,-0.2403,-0.00794324,0.0622624,0.00594811,-0.161896,0.205152,0.0484167,0.126828,-0.193518
1807,-1.69539,0.966665,0.612115,3.0,7.0,0.0,9.21219,-0.486701,0.0814893,-0.0427467,-0.0591153,0.0194387,-0.0633094,0.0176197,-0.0221193,0.0436212,-0.134084,0.0312993,-0.0768402,0.118161,-0.00106193,0.018598,-0.0111426,0.141683,-0.116577
1808,-0.291414,0.971922,0.612115,3.0,7.0,0.0,7.73535,0.480464,-0.0585096,0.0222803,-0.104321,0.103165,0.0091537,0.0576334,-0.0617771,-0.0105827,0.0389853,0.106695,-0.00162448,0.0142947,-0.0170515,0.129431,-0.0325274,0.103697,-0.166779
1809,-0.677451,0.929595,0.612115,3.0,7.0,0.0,7.39976,-0.273205,0.0410637,0.007211,0.0432909,-0.0222887,0.027928,-0.0049922,0.0307482,0.0824055,-0.19282,-0.00804319,-0.0236153,0.165376,-0.0788103,0.0773978,0.0821928,0.120494,-0.0751723
1810,0.581193,0.8263,0.612115,3.0,7.0,0.0,9.55065,0.34516,-0.0348306,0.0184633,-0.0724081,0.0893193,-0.0171915,0.10297,-0.0750098,0.00792076,-0.252199,0.131691,0.0566306,-0.0020601,-0.00408354,0.134441,-0.0844389,0.0622205,-0.130052
1811,-3.9287,0.865032,0.612115,3.0,7.0,0.0,8.12335,-0.25979,0.00750186,0.0338655,0.0563676,0.0506472,-0.0871475,-0.0384605,0.0647445,0.11666,-0.277244,-0.0105843,0.0042596,0.126249,-0.0542966,0.0858258,0.0213502,0.0176098,-0.250057
1812,-8.40367,0.88796,0.612115,3.0,7.0,0.0,15.3992,0.0762544,-0.0963635,0.0448017,0.0366451,0.0368263,0.118615,0.066536,-0.208108,0.0168826,-0.171871,0.0780169,0.0274965,0.101029,-0.148751,0.039407,-0.029008,0.10731,0.0512391
1813,-9.67105,0.981045,0.612115,3.0,7.0,0.0,17.0624,0.173173,0.114057,0.0125746,0.0393921,0.00026903,-0.0983296,0.00399205,0.153956,0.0465637,-0.207704,0.0335055,-0.0337751,0.0440195,0.0499867,0.200595,0.00409307,0.0518104,-0.317108
1814,2.35033,0.956292,0.612115,3.0,7.0,0.0,15.8839,0.00275898,-0.0855648,-0.0275694,-0.0535019,0.0279172,0.0166454,0.0694364,-0.0871335,0.00160173,-0.0947881,0.0500995,0.0367255,0.143098,-0.0689033,0.0948735,-0.0526258,0.0875583,-0.048706
1815,2.86615,0.741282,0.612115,3.0,7.0,0.0,6.9078,0.130158,0.072073,0.0453795,0.0141606,0.0788822,0.00208084,0.0400399,0.0497568,0.0854243,-0.274045,0.0535682,0.0252397,-0.00951444,-0.0106837,0.120593,0.00952098,0.102123,-0.157808
1816,-5.54238,0.722218,0.612115,3.0,7.0,0.0,8.59437,-0.344045,0.0274079,-0.0513077,-0.0109044,0.103648,-0.0711814,0.0835852,-0.046348,-0.104424,-0.276217,0.0174053,0.0996951,0.135796,-0.0877629,0.118892,-0.117715,0.164348,-0.00155556
1817,-5.72834,0.956469,0.612115,3.0,7.0,0.0,11.9985,0.427409,-0.0127335,0.087607,-0.0362567,-0.0132416,0.0873813,0.0115191,0.0302979,0.204873,-0.041181,0.0843438,-0.0360101,0.0213076,0.0313755,0.0951872,0.062322,0.029575,-0.232609
1818,-5.14115,0.988992,0.612115,3.0,7.0,0.0,15.4556,-0.336878,0.0054376,-0.0653193,-0.00587736,0.105284,-0.0755808,0.101868,-0.0870084,-0.0920895,-0.37395,-0.0265015,0.0332369,0.122408,-0.0999225,0.122258,-0.0668114,0.154197,-0.0052756
1819,-1.46225,0.869063,0.612115,3.0,7.0,0.0,15.1346,-0.193063,-0.0306042,-0.0381334,-0.013345,0.0725516,-0.0752156,0.0477752,-0.0320445,0.0104773,-0.40068,-0.0251499,0.0666887,0.180707,-0.1036,0.151141,-0.0407509,0.213629,-0.0885528
1820,-1.70836,0.995604,0.612115,3.0,7.0,0.0,8.14081,0.322625,-0.0341572,0.0431847,-0.00084963,0.0461437,0.023625,0.0801971,-0.0438105,0.105257,-0.184949,0.104339,-0.0301066,-0.004594,0.0692375,0.0493985,-0.05931,-0.0363694,-0.093824
1821,-7.43254,0.74274,0.612115,3.0,7.0,0.0,15.3381,0.306626,0.00854751,0.0932266,-0.135352,0.139721,-0.016183,0.159626,-0.0113158,0.0214823,0.157461,0.00833521,-0.0537468,0.069785,0.0498418,0.0354884,0.0311083,0.0614186,-0.263726
1822,-6.47252,1.0,0.612115,3.0,7.0,0.0,11.9012,-0.215616,-0.0225064,-0.0502771,0.115545,-0.0729747,0.0300804,-0.0220607,-0.0330898,0.0633631,-0.45924,0.053466,0.159031,0.0755599,-0.0865776,0.137201,-0.0379521,0.0803539,0.00863289
1823,-5.93099,1.0,0.612115,3.0,7.0,0.0,11.7604,0.235913,0.0237156,0.0631719,-0.142309,0.159161,0.018145,0.0808004,-0.0157773,0.0510699,0.159761,0.0466518,-0.13086,0.103464,-0.0132768,0.0388584,0.0255311,0.0746352,-0.252086
1824,-8.42625,0.888346,0.612115,3.0,7.0,0.0,16.7385,0.110608,-0.0390415,-0.0790743,0.115802,0.0158048,-0.029373,0.121275,-0.0911253,0.0576451,-0.40091,0.130954,0.0557512,0.116259,0.000277884,0.0717919,-0.0949483,0.292032,-0.0131446
1825,-4.24257,0.997762,0.612115,3.0,7.0,0.0,18.0403,0.128914,0.0379947,0.073222,-0.0532168,0.0614476,-0.110628,0.106908,0.00584909,-0.0265566,-0.534667,0.152622,0.0230338,0.116257,-0.062033,0.097392,-0.178289,0.0929962,-0.0723579
1826,-3.84696,1.0,0.612115,3.0,7.0,0.0,12.7773,0.0872421,-0.133744,0.0854435,0.00306712,0.0563995,0.00595237,0.0391458,-0.0551406,0.0979123,0.417956,-0.0301343,0.000258161,0.131022,0.0103689,0.174951,-0.0611026,0.110696,-0.0918368
1827,-2.28337,0.831212,0.612115,3.0,7.0,0.0,14.4411,0.189277,0.122472,-0.0979964,-0.0350019,0.0333315,0.0981308,0.0974499,-0.0211907,-0.00297005,-0.668574,0.0459232,0.0230245,0.0838903,-0.0297572,0.101079,-0.0194843,0.0952034,-0.0816285
1828,-0.356703,1.0,0.612115,3.0,7.0,0.0,6.75277,0.0181594,-0.0937844,0.0926231,0.00470174,0.044037,-0.123776,0.00754992,0.00541183,0.0999139,-0.34963,0.0740619,0.0105978,0.0507367,-0.057092,0.137113,-0.0605487,0.0637009,-0.203012
1829,-0.186339,0.939058,0.612115,3.0,7.0,0.0,7.33039,0.129407,0.0591544,-0.0798238,0.0216585,0.0409173,0.0835762,0.114903,-0.0498935,0.0324718,-0.0473381,0.0179834,0.0684219,0.0954289,-0.0736886,0.0782577,0.0528956,0.218681,-0.120997
1830,-2.07592,0.687756,0.612115,3.0,7.0,0.0,11.1303,0.0013596,-0.0513817,0.126084,-0.0665984,0.0561349,-0.0711671,-0.0181395,0.0151739,0.0671418,-0.50165,0.0803666,0.0202777,0.0406581,-0.00885361,0.14412,-0.0879833,-0.0247244,-0.149115
1831,-2.79563,0.943067,0.612115,3.0,7.0,0.0,10.7563,-0.0745001,0.0608586,-0.0423887,-0.0617222,0.12036,-0.036936,0.0429501,0.0319582,0.108731,0.262434,0.111752,-0.0725503,0.0717893,-0.0447292,0.0409704,0.0553396,0.071356,-0.0154386
1832,0.792605,0.985029,0.612115,3.0,7.0,0.0,7.85819,-0.252919,0.0367007,-0.0330291,-0.0061276,0.0618979,0.00546804,0.0120945,0.00185208,-0.0147702,-0.247207,0.0433833,0.126884,0.0594169,-0.0855666,0.0513581,0.037373,0.0390579,-0.0424805
1833,-3.54747,0.620143,0.612115,3.0,7.0,0.0,11.3344,0.503721,-0.0866679,0.0764235,0.0462454,0.0224722,0.0109216,0.014531,0.0200222,0.0693139,-0.218032,0.0555947,-0.0719806,0.0402899,0.00240652,0.196259,-0.0771612,0.046667,-0.244328
1834,-1.9777,0.691546,0.612115,3.0,7.0,0.0,16.8032,-0.000886025,0.0812735,-0.0605944,-0.047959,0.07975,0.0681244,0.0221505,-0.115627,-0.0437932,-0.163196,0.0384209,0.104895,0.108191,0.00415496,0.0378096,0.0579722,0.161717,-0.0563681
1835,-2.29277,0.910641,0.612115,3.0,7.0,0.0,10.868,0.129446,-0.0785016,0.079475,0.0295205,0.0130613,-0.0608239,0.0805825,0.102407,0.130963,-0.240811,0.0583182,-0.0589399,0.0418474,-0.083192,0.186229,-0.066879,0.0145483,-0.15677
1836,-3.97987,0.897292,0.612115,3.0,7.0,0.0,8.63253,-0.0439104,0.0670528,-0.0510272,-0.0771557,0.071235,0.0910493,0.0221071,-0.154118,-0.0396532,-0.0955644,0.0388745,0.113394,0.100116,0.0140964,0.0243159,0.0484976,0.19341,-0.100113
1837,-2.13579,0.989451,0.612115,3.0,7.0,0.0,11.1038,0.00681039,-0.055147,0.0341985,0.000762873,0.0790937,-0.0330534,0.0932605,0.110371,0.135776,-0.166632,0.112479,-0.023309,0.0694251,-0.0244167,0.243496,-0.0657352,0.011779,-0.126317
1838,-3.65105,0.865119,0.612115,3.0,7.0,0.0,11.7371,0.0524827,0.0672279,0.0128792,-0.0372901,0.00662509,0.0612336,-0.0159994,-0.145033,-0.0486663,-0.166293,-0.000624213,0.0804967,0.0664585,-0.0547494,-0.015463,0.0920872,0.188353,-0.0903117
1839,-0.829711,1.0,0.612115,3.0,7.0,0.0,9.13221,0.139069,-0.0571796,0.0378156,-0.0663925,-0.0118561,-0.102925,0.0595799,0.0135191,0.111332,-0.388299,0.0327998,0.031423,0.0990976,-0.0295203,0.116591,-0.139099,0.106701,-0.209076
1840,-2.36847,0.924015,0.612115,3.0,7.0,0.0,8.62831,-0.0835132,0.0579822,-0.0721183,0.0779105,0.0272655,0.0397132,0.124014,-0.0983717,-0.0143968,-0.112732,0.0215589,-0.0104888,0.0860485,-0.0163452,0.106471,0.108908,0.0569875,-0.0197174
1841,-2.79153,0.760442,0.612115,3.0,7.0,0.0,14.4606,-0.403911,-0.0557823,0.0725309,-0.102066,0.11781,-0.00985206,-0.0126979,0.0232893,0.103507,-0.476333,0.0851169,0.0916739,0.0562852,-0.00604694,0.12671,0.0355313,0.183297,-0.126576
1842,-6.87466,0.881383,0.612115,3.0,7.0,0.0,12.6401,0.405469,0.0820338,0.0662175,0.00582338,-0.000348639,-0.0724518,0.149737,0.0811166,-0.0509394,0.179716,-0.0495366,-0.0669618,0.137685,-0.0827811,0.125056,0.0469222,0.0342347,-0.0653317
1843,-4.80314,0.976047,0.612115,3.0,7.0,0.0,15.3024,0.0759578,0.00573061,-0.0796582,-0.0385932,0.132716,0.0402136,0.0475505,-0.123127,0.192826,-0.122139,0.079452,0.136811,0.0735704,0.0304905,-0.0204014,-0.0469367,0.0997404,-0.136741
1844,-3.44624,0.979933,0.612115,3.0,7.0,0.0,12.8372,0.0682112,-0.0218822,0.139255,-0.036286,-0.0506322,-0.0614384,0.039782,0.0737262,-0.00734303,-0.368097,-0.017149,-0.11122,0.0295122,-0.0287538,0.214818,-0.0060845,0.0943834,-0.137401
1845,-3.64265,0.955579,0.612115,3.0,7.0,0.0,11.0401,0.000824183,0.0126313,-0.100474,-0.102942,0.146792,0.0296844,0.0590148,-0.120635,0.117204,-0.164291,0.0727897,0.154022,0.125662,-0.0549054,0.00817472,-0.00744936,0.080198,-0.127256
1846,-6.02605,0.712294,0.612115,3.0,7.0,0.0,17.9265,0.298876,-0.0172871,0.14163,0.0637686,-0.0605339,-0.0431889,0.0350593,0.106194,-0.03164,-0.412083,0.0402441,-0.0969119,0.0146051,-0.0291205,0.227645,-0.0121652,0.107338,-0.129336
